MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
norm_title	Appendixes V and X, Ohio shoreline of Lake Erie between Ashtabula and the Pennsylvania state line, beach erosion control study. Letter from the Secretary of the Army, transmitting a letter from the Chief of Engineers, United States Army, dated October 22, 1951, submitting a report, together with accompanying papers and illustrations ... January 28, 1952. -- Referred to the Committee on Public Works.	001191968	1064080343		a	m	Online	Y	82-2:H.DOC.350		https://purl.fdlp.gov/GPO/gpo205683;https://www.govinfo.gov/content/pkg/SERIALSET-11629_00_00-003-0350-0000/pdf/SERIALSET-11629_00_00-003-0350-0000.pdf
norm_title	Occupational wage survey. Philadelphia, Pennsylvania. October 1951. [U.S. Bureau of Labor Statistics Bulletin No. 1060.].	001192020	1064009016		a	m	Online	Y	82-2:H.DOC.385		https://purl.fdlp.gov/GPO/gpo205729;https://www.govinfo.gov/content/pkg/SERIALSET-11643_00_00-009-0385-0000/pdf/SERIALSET-11643_00_00-009-0385-0000.pdf
norm_title	Occupational wage survey. Scranton, Pennsylvania. December 1951. [U.S. Bureau of Labor Statistics Bulletin No. 1078.].	001192032	1062852897		a	m	Online	Y	82-2:H.DOC.442		https://purl.fdlp.gov/GPO/gpo205741;https://www.govinfo.gov/content/pkg/SERIALSET-11643_00_00-021-0442-0000/pdf/SERIALSET-11643_00_00-021-0442-0000.pdf
norm_title	Occupational wage survey. Pittsburgh, Pennsylvania. November 1951. [U.S. Bureau of Labor Statistics Bulletin No. 1082.].	001192034	1063797311		a	m	Online	Y	82-2:H.DOC.463		https://purl.fdlp.gov/GPO/gpo205743;https://www.govinfo.gov/content/pkg/SERIALSET-11643_00_00-023-0463-0000/pdf/SERIALSET-11643_00_00-023-0463-0000.pdf
norm_title	Occupational wage survey. Allentown - Bethlehem - Easton, Pennsylvania, May 1952. [U.S. Bureau of Labor Statistics Bulletin No. 1111.].	001192054	1065086058		a	m	Online	Y	82-2:H.DOC.548		https://purl.fdlp.gov/GPO/gpo205763;https://www.govinfo.gov/content/pkg/SERIALSET-11644_00_00-020-0548-0000/pdf/SERIALSET-11644_00_00-020-0548-0000.pdf
subject_651;norm_title;subject_650	Calibration of a two-dimensional hydrodynamic model for parts of the Allegheny, Monongahela, and Ohio Rivers, Allegheny County, Pennsylvania 	001192261	1333452191		a	m	Online	I	I 19.42/4-4:2013-5145	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo183730;https://pubs.usgs.gov/sir/2013/5145/support/sir2013-5145.pdf
subject_651;norm_title;subject_650	Herbicide concentrations in and loads transported by the Conestoga River and Pequea Creek, Lancaster County, Pennsylvania, 1992-95 	001192431	681499514		a	m	Online	I	I 19.42/4:97-4124	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo183925;https://pubs.usgs.gov/wri/1997/4124/wri19974124.pdf
subject_651;norm_title;subject_650	Water-use analysis program for the Neshaminy Creek basin, Bucks and Montgomery counties, Pennsylvania 	001192535	682098062		a	m	Online	I	I 19.42/4:96-4127	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo184255;https://pubs.usgs.gov/wri/1996/4127/report.pdf
norm_title;subject_650	Geohydrology of the Stockton Formation and cross-contamination through open boreholes, Hatboro Borough and Warminster Township, Pennsylvania 	001192687	681436457		a	m	Online	I	I 19.42/4:96-4047	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo184348;https://pubs.er.usgs.gov/publication/wri964047
norm_title	Nominations of Vivek Murthy and Rachel Levine :	001192834	1332525073		a	m	Print	Y	Y 4.L 11/4:S.HRG.117-172	1043-A	
subject_650;varying_title;norm_title;notes	First State National Historical Park, Delaware/Pennsylvania 	001193158	1336609503		a	s	Braille	I	I 29.155:F 51/3/	0648-A-35	
subject_651;norm_title	Hydrogeology of, and simulation of ground-water flow in, a mantled carbonate-rock system, Cumberland Valley, Pennsylvania 	001193334	680547966		a	m	Online	I	I 19.42/4:94-4090	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo184745;https://pubs.usgs.gov/wri/1994/4090/report.pdf
notes;additional_creator_710;subject_650;subject_651;norm_title	Factors affecting phosphorus transport at a conventionally-farmed site in Lancaster County, Pennsylvania, 1992-95 	001193524	680557126		a	m	Online	I	I 19.42/4:96-4168	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo184829;https://pubs.usgs.gov/wri/1996/4168/wri19964168.pdf
subject_651;norm_title;subject_650	Effects of coal-mine discharges on the quality of the Stonycreek River and its tributaries, Somerset and Cambria counties, Pennsylvania 	001194014	679039208		a	m	Online	I	I 19.42/4:96-4133	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo184988;https://pubs.usgs.gov/wri/1996/4133/wri19964133.pdf
notes;additional_creator_710;subject_650;subject_651;norm_title	Effects of agricultural best-management practices on the Brush Run Creek headwaters, Adams County, Pennsylvania, prior to and during nutrient management 	001194180	681188317		a	m	Online	I	I 19.42/4:95-4195	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo185051;https://pubs.usgs.gov/wri/1995/4195/report.pdf
notes;additional_creator_710;subject_650;subject_651;norm_title	Water quality of large discharges from mines in the anthracite region of eastern Pennsylvania 	001194438	680279793		a	m	Online	I	I 19.42/4:95-4243	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo185429;https://pubs.usgs.gov/wri/1995/4243/report.pdf
subject_651;norm_title;subject_650	Bacteriological quality of ground water used for household supply, lower Susquehanna River Basin, Pennsylvania and Maryland 	001194573	680431820		a	m	Online	I	I 19.42/4:96-4212	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo185517;https://pubs.usgs.gov/wri/1996/4212/wri19964212.pdf
subject_651;varying_title;norm_title	Estimates of the population of Pennsylvania counties and metropolitan areas :	001194756	49517437		a	m	Print	C	C 3.186:P-26/76-38	0142-C	
subject_651;varying_title;norm_title	Estimates of the population of Pennsylvania counties and metropolitan areas :	001194854	49529292		a	m	Print	C	C 3.186:P-26/77-38		
subject_651;varying_title;norm_title	Estimates of the population of Pennsylvania counties and metropolitan areas :	001194941	6343692	49546581	a	m	Print	C	C 3.186:P-26/78-38	0142-C	
additional_creator_710;norm_title	Letter of the Governor of the State of Pennsylvania, communicating the resolutions of the legislature of that state against the reduction or abrogation of the duties on railroad iron. February 20, 1857. -- Read, ordered to lie on the table and be printed.	001195278	1065583603		a	m	Online	Y	34-3:S.MIS.47		https://purl.fdlp.gov/GPO/gpo206020;https://www.govinfo.gov/content/pkg/SERIALSET-00890_00_00-048-0047-0000/pdf/SERIALSET-00890_00_00-048-0047-0000.pdf
norm_title	In the Senate of the United States. April 26, 1858. -- Ordered to be printed. Mr. King made the following report. (To accompany Bill S. 292.) The petition and proofs of James A. Glanding, of Carlisle, Pennsylvania, for an invalid pension, have been considered by the committee, and they report ...	001195746	1065825770		a	m	Online	Y	35-1:S.RP.205		https://purl.fdlp.gov/GPO/gpo206477;https://www.govinfo.gov/content/pkg/SERIALSET-00939_00_00-046-0205-0000/pdf/SERIALSET-00939_00_00-046-0205-0000.pdf
norm_title	In the Senate of the United States. May 18, 1858. -- Submitted and ordered to be printed. Mr. Bigler submitted the following report. The Committee on Post Offices and Post Roads, to whom was referred the petition of John Wightman, a contractor for carrying the mail on route No. 3366, from Meadville to Clarion, in the State of Pennsylvania, respectfully submit the following report ...	001195801	1065574916		a	m	Online	Y	35-1:S.RP.260		https://purl.fdlp.gov/GPO/gpo206532;https://www.govinfo.gov/content/pkg/SERIALSET-00939_00_00-101-0260-0000/pdf/SERIALSET-00939_00_00-101-0260-0000.pdf
norm_title	In the Senate of the United States. April 12, 1860. -- Ordered to be printed. Mr. Bigler made the following report. (To accompany Bill S. 404.) The Committee on Patents, to whom was referred the memorial and petition of Jane B. Evans, widow, executrix, and devisee of Cadwallader Evans, late of Pittsburg, in the Commonwealth of Pennsylvania, submit the following report ...	001196099	1065767732		a	m	Online	Y	36-1:S.RP.194		https://purl.fdlp.gov/GPO/gpo206816;https://www.govinfo.gov/content/pkg/SERIALSET-01039_00_00-195-0194-0000/pdf/SERIALSET-01039_00_00-195-0194-0000.pdf
norm_title	In the Senate of the United States. February 23, 1860. -- Ordered to be printed. Mr. Brown made the following report. (To accompany Bill S. 201.) The Committee on the District of Columbia, to whom was referred the several petitions and memorials in relation to a railway on Pennsylvania Avenue, from the Navy-yard to Georgetown, having had the same under consideration, ask leave to report the accompanying bill. They also present as a part of this report an estimate of the costs and expenses of constructing and working the railway ...	001196176	1066024030		a	m	Online	Y	36-1:S.RP.80		https://purl.fdlp.gov/GPO/gpo206893;https://www.govinfo.gov/content/pkg/SERIALSET-01039_00_00-081-0080-0000/pdf/SERIALSET-01039_00_00-081-0080-0000.pdf
subject_651;norm_title	In the Senate of the United States. February 27, 1860. -- Ordered to be printed. Mr. Iverson made the following report. (To accompany Bill S. 223.) The Committee on Claims, to whom was referred the memorial of J.J. Lints, asking compensation for his services as custodian of the public property connected with the improvements of the harbor of Erie, Pennsylvania, having had the same under consideration, report ...	001196179	1065826777		a	m	Online	Y	36-1:S.RP.83		https://purl.fdlp.gov/GPO/gpo206896;https://www.govinfo.gov/content/pkg/SERIALSET-01039_00_00-084-0083-0000/pdf/SERIALSET-01039_00_00-084-0083-0000.pdf
norm_title	In the Senate of the United States. February 28, 1860. -- Ordered to be printed. Mr. Powell made the following report. (To accompany Bill S. 229.) The Committee on Pensions, to whom was referred the petition of Angelina C. Bowman, widow of Francis L. Bowman, praying to be remunerated for the expense of conveying the remains of her husband to his home in Pennsylvania, and to be allowed a pension, having had the same under consideration, beg leave to submit the following report ...	001196188	1065838298		a	m	Online	Y	36-1:S.RP.91		https://purl.fdlp.gov/GPO/gpo206905;https://www.govinfo.gov/content/pkg/SERIALSET-01039_00_00-092-0091-0000/pdf/SERIALSET-01039_00_00-092-0091-0000.pdf
norm_title	National foundries in Pennsylvania and Alabama. (To accompany Bill H.R. No. 844.) June 18, 1860.	001196970	1065580125		a	m	Online	Y	36-1:H.RP.650		https://purl.fdlp.gov/GPO/gpo207683;https://www.govinfo.gov/content/pkg/SERIALSET-01070_00_00-140-0650-0000/pdf/SERIALSET-01070_00_00-140-0650-0000.pdf
norm_title	Additional judge for the Middle District of Pennsylvania. January 24, 1925. -- Committed to the Committee of the Whole House on the State of the Union and ordered to be printed.	001197740	1065921692		a	m	Online	Y	68-2:H.RP.1276		https://purl.fdlp.gov/GPO/gpo208446;https://www.govinfo.gov/content/pkg/SERIALSET-08390_00_00-150-1276-0000/pdf/SERIALSET-08390_00_00-150-1276-0000.pdf
norm_title	Federal Power Act, by John Franklin Shields, from the University of Pennsylvania Law Review and American Law Register, January 1925. Presented by Mr. Pepper. February 17 (calendar day, February 24), 1925. -- Ordered to be printed as a Senate document.	001198054	1065845187		a	m	Online	Y	68-2:S.DOC.210		https://purl.fdlp.gov/GPO/gpo208754;https://www.govinfo.gov/content/pkg/SERIALSET-08413_00_00-040-0210-0000/pdf/SERIALSET-08413_00_00-040-0210-0000.pdf
norm_title	Providing for the establishment of a fish hatchery in the State of Pennsylvania. August 6, 1959. -- Ordered to be printed.	001200151	1065066027		a	m	Online	Y	86-1:S.RP.622		https://purl.fdlp.gov/GPO/gpo210778;https://www.govinfo.gov/content/pkg/SERIALSET-12151_00_00-122-0622-0000/pdf/SERIALSET-12151_00_00-122-0622-0000.pdf
norm_title;subject_650	Flood-inundation maps for the Susquehanna River near Harrisburg, Pennsylvania, 2013 	001200384	1341408507		a	m	Online	I	I 19.42/4-4:2014-5046	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo185600;https://pubs.usgs.gov/sir/2014/5046/
subject_651;varying_title;norm_title;subject_650	1976 population estimates and 1975 and revised 1974 per capita income estimates for counties, incorporated places, and selected minor civil divisions in Pennsylvania.	001200504	39132048		a	m	Print	C	C 3.186:P-25/777	0142-C	
subject_651;varying_title;norm_title;subject_650	1977 population estimates for counties, incorporated places, and minor civil divisions in Pennsylvania.	001200589	39132191		a	m	Print	C	C 3.186:P-25/851	0142-C	
norm_title	Senior scams :	001200939	1343166727		a	m	Print	Y	Y 4.AG 4:S.HRG.114-848/ERRATA	1009-B-01	
norm_title	Senior scams :	001200940	1343167235		a	m	Online	Y	Y 4.AG 4:S.HRG.114-848/ERRATA	1009-D-01 (online)	https://purl.fdlp.gov/GPO/gpo186026;https://www.govinfo.gov/content/pkg/CHRG-114shrg48229/pdf/CHRG-114shrg48229.pdf
subject_651;norm_title	Pennsylvania. Proceedings and resolutions adopted at a meeting of inhabitants of York County, in relation to the currency. May 12, 1834. Read, and laid upon the table.	001201060	1065563497		a	m	Online	Y	23-1:H.DOC.468		https://purl.fdlp.gov/GPO/gpo210985;https://www.govinfo.gov/content/pkg/SERIALSET-00259_00_00-029-0468-0000/pdf/SERIALSET-00259_00_00-029-0468-0000.pdf
norm_title	Wyoming Valley, Pennsylvania. Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army ... submitting a report, together with accompanying papers and illustrations, on Wyoming Valley, Pa., ... April 28, 1976. -- Referred to the Committee on Public Works and Transportation and ordered to be printed with illustrations.	001201127	1062886541		a	m	Online	Y	94-2:H.DOC.482		https://purl.fdlp.gov/GPO/gpo211040;https://www.govinfo.gov/content/pkg/SERIALSET-13163_03_00-003-0482-0000/pdf/SERIALSET-13163_03_00-003-0482-0000.pdf
notes;additional_creator_710;subject_650;subject_651;norm_title	Evaluation of agricultural best-management practices in the Conestoga River headwaters, Pennsylvania :	001201175	681457141		a	m	Online	I	I 19.42/4:95-4046	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo186404;https://pubs.usgs.gov/wri/1995/4046/report.pdf
norm_title;subject_650	Flood-inundation maps for the West Branch Susquehanna River near the Boroughs of Lewisburg and Milton, Pennsylvania, 2013 	001201369	1344099810		a	m	Online	I	I 19.42/4-4:2014-5094	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo186363;https://pubs.usgs.gov/sir/2014/5094/
subject_651;norm_title;subject_650	Geohydrology and vertical distribution of volatile organic compounds in ground water, Fischer and Porter Company Superfund site, Warminster, Bucks County, Pennsylvania 	001201781	681937907		a	m	Online	I	I 19.42/4:95-4220	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo186809;https://pubs.er.usgs.gov/publication/wri954220
norm_title;subject_650	Resolution of inquiry directing the Secretary of Health and Human Services to provide certain documents in the Secretary's possession to the House of Representatives relating to the establishment of an emergency intake site in Erie, Pennsylvania, at the Pennsylvania International Academy, to house the influx of unaccompanied migrant children :	001202076	1345692705		a	m	Print	Y	Y 1.1/8:117-490	1008-C-02	
norm_title;subject_650	Resolution of inquiry directing the Secretary of Health and Human Services to provide certain documents in the Secretary's possession to the House of Representatives relating to the establishment of an emergency intake site in Erie, Pennsylvania, at the Pennsylvania International Academy, to house the influx of unaccompanied migrant children :	001202077	1345692719		a	m	Online	Y	Y 1.1/8:117-490	1008-I (online)	https://purl.fdlp.gov/GPO/gpo186972;https://purl.fdlp.gov/GPO/gpo186973;https://www.govinfo.gov/content/pkg/CRPT-117hrpt490/pdf/CRPT-117hrpt490.pdf;https://www.govinfo.gov/content/pkg/CRPT-117hrpt490/html/CRPT-117hrpt490.htm
subject_651;norm_title;subject_650	Hydrogeology and ground-water quality of northern Bucks County, Pennsylvania 	001202621	681179986		a	m	Online	I	I 19.42/4:94-4109	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo187288;https://pubs.er.usgs.gov/publication/wri944109
norm_title;subject_650	A reconnaissance spatial and temporal baseline assessment of methane and inorganic constituents in groundwater in bedrock aquifers, Pike County, Pennsylvania, 2012-13 	001202827	1346858964		a	m	Online	I	I 19.42/4-4:2014-5117	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo187116;https://pubs.usgs.gov/sir/2014/5117/support/sir2014-5117.pdf
notes;additional_creator_710;subject_650;subject_651;norm_title	Simulation of streamflow and sediment transport in two surface-coal-mined basins in Fayette County, Pennsylvania 	001203468	680415030		a	m	Online	I	I 19.42/4:92-4093	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo187672;https://pubs.usgs.gov/wri/1992/4093/report.pdf
norm_title	1982 census of construction industries.	001203594	21233079		a	m	Print	C	C 3.245/7:CC 82-A-2		
varying_title;norm_title;subject_650	Voting in America :	001203696	1348293721		a	m	Online	Y	Y 4.H 81/3:V 94/57	1018-A-01 (online)	https://purl.fdlp.gov/GPO/gpo187837;https://www.govinfo.gov/content/pkg/CHRG-117hhrg48556/pdf/CHRG-117hhrg48556.pdf
subject_651;norm_title;subject_650	1977 census of retail trade	001204207	41991064	213891286;1225663668	a	m	Microfiche	C	C 3.255/2:RC 77-A-39 MF	0132-A-41 (MF)	
norm_title	Delivering for Pennsylvania :	001204695	1350157693		a	m	Online	Y	Y 4.OV 2:117-100	1016-C (online)	https://purl.fdlp.gov/GPO/gpo188324;https://www.govinfo.gov/content/pkg/CHRG-117hhrg48610/pdf/CHRG-117hhrg48610.pdf;https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115085
subject_651;norm_title;subject_650	Geohydrology and water quality of the unconsolidated deposits in Erie County, Pennsylvania 	001204900	679316129		a	m	Online	I	I 19.42/4:95-4165	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo188658;https://pubs.usgs.gov/wri/1995/4165/report.pdf
varying_title;norm_title;subject_650	Saving with ABLE :	001204911	1350384241		a	m	Print	Y	Y 4.AG 4:S.HRG.117-362	1009-B-01	
varying_title;norm_title;subject_650	Saving with ABLE :	001204913	1350384228		a	m	Online	Y	Y 4.AG 4:S.HRG.117-362	1009-D-01 (online)	https://purl.fdlp.gov/GPO/gpo188663;https://www.govinfo.gov/content/pkg/CHRG-117shrg48513/pdf/CHRG-117shrg48513.pdf
norm_title	Delivering for Pennsylvania :	001204921	1350156551		a	m	Print	Y	Y 4.OV 2:117-100	1016-A	
norm_title	Loaning of portraits of Daniel Webster and Henry Clay to Pennsylvania Academy of Fine Arts. February 21, 1925. -- Committed to the Committee of the Whole House on the State of the Union and ordered to be printed.	001205502	1065953083		a	m	Online	Y	68-2:H.RP.1559		https://purl.fdlp.gov/GPO/gpo211490;https://www.govinfo.gov/content/pkg/SERIALSET-08391_00_00-167-1559-0000/pdf/SERIALSET-08391_00_00-167-1559-0000.pdf
additional_creator_710;norm_title	Maintenance of the Constitution and Union. Resolutions of the Legislature of the State of Pennsylvania, relative to the maintenance of the Constitution and Union. January 28, 1861. -- Laid upon the table and ordered to be printed.	001205917	1065595076		a	m	Online	Y	36-2:H.MIS.DOC.24		https://purl.fdlp.gov/GPO/gpo211870;https://www.govinfo.gov/content/pkg/SERIALSET-01103_00_00-025-0024-0000/pdf/SERIALSET-01103_00_00-025-0024-0000.pdf
additional_creator_710;norm_title	Resolutions of the Legislature of the State of Pennsylvania, in favor of a protective tariff, an increase of the duties on coal and iron, and approving of the views of the President of the United States in his late annual message in reference to specific duties. January 24, 1859. -- Referred to the Committee on Finance, and ordered to be printed.	001206005	1065986520		a	m	Online	Y	35-2:S.MIS.25		https://purl.fdlp.gov/GPO/gpo211950;https://www.govinfo.gov/content/pkg/SERIALSET-00993_00_00-026-0025-0000/pdf/SERIALSET-00993_00_00-026-0025-0000.pdf
norm_title	Memorial of citizens of Washington and Georgetown, praying authority to construct a railroad from Georgetown along Pennsylvania Avenue to the Navy-yard, in Washington. March 21, 1860. -- Ordered to lie on the table, and be printed.	001206136	1065973498		a	m	Online	Y	36-1:S.MIS.38		https://purl.fdlp.gov/GPO/gpo212071;https://www.govinfo.gov/content/pkg/SERIALSET-01038_00_00-039-0038-0000/pdf/SERIALSET-01038_00_00-039-0038-0000.pdf
subject_650;additional_creator_710;norm_title;notes	Water-budget and recharge-area simulations for Spring Creek and Nittany Creek Basins and parts of the Spruce Creek Basin, Centre and Huntingdon Counties, Pennsylvania, water years 2000-06 	001206612	1350844330		a	m	Online	I	I 19.42/4-4:2015-5073	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo188747;https://pubs.usgs.gov/sir/2015/5073/sir20155073.pdf
varying_title;norm_title;subject_650	Voting in America :	001206916	1348293748		a	m	Print	Y	Y 4.H 81/3:V 94/57	1018-A	
subject_651;norm_title;subject_650	Land use, organochlorine compound concentrations, and trends in benthic-invertebrate communities in selected stream basins in Chester County, Pennsylvania 	001208460	681180195	621858076;667913721;974647822	a	m	Online	I	I 19.42/4:94-4060	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo190164;https://pubs.usgs.gov/wri/1994/4060/report.pdf
subject_651;norm_title;subject_650	Water quality of the Upper West Branch Susquehanna River and tributary streams between Curwensville and Renovo, Pennsylvania, May and July 1984 	001209083	680286261	622325078;667850729;974647494;1114914380	a	m	Online	I	I 19.42/4:90-4011	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo190638;https://pubs.usgs.gov/wri/1990/4011/report.pdf
varying_title;norm_title;subject_650	Valley Forge :	001209270	1358419691		a	s	Braille	I	I 29.155:V 24 F/	0648-A-35	
norm_title;subject_650	Occurrence and trends in the concentrations of fecal-indicator bacteria and the relation to field water-quality parameters in the Allegheny, Monongahela, and Ohio Rivers and selected tributaries, Allegheny County, Pennsylvania, 2001-09 	001209963	1365106616		a	m	Online	I	I 19.42/4-4:2015-5136	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo190356;https://pubs.usgs.gov/sir/2015/5136/sir20155136.pdf
norm_title	Estimated use of water in the Delaware River Basin in Delaware, New Jersey, New York, and Pennsylvania, 2010 	001210159	1365638066		a	m	Online	I	I 19.42/4-4:2015-5142	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo191253;https://pubs.er.usgs.gov/publication/sir20155142
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 850 Walnut Street in McKeesport, Pennsylvania, as the "First Sergeant Leonard A. Funk, Jr. Post Office Building."	001211909	1369064619		a	m	Print	AE	AE 2.110:117-281	0575-A-02 (online)	https://purl.fdlp.gov/GPO/gpo192011;https://purl.fdlp.gov/GPO/gpo192012;https://www.govinfo.gov/content/pkg/PLAW-117publ281/pdf/PLAW-117publ281.pdf;https://www.govinfo.gov/content/pkg/PLAW-117publ281/html/PLAW-117publ281.htm
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 850 Walnut Street in McKeesport, Pennsylvania, as the "First Sergeant Leonard A. Funk, Jr. Post Office Building."	001211910	1369064673		a	m	Print	AE	AE 2.110:117-281	0575	
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 345 South Main Street in Butler, Pennsylvania, as the "Andrew Gomer Williams Post Office Building."	001212250	1370014984		a	m	Print	AE	AE 2.110:117-304	0575	
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 345 South Main Street in Butler, Pennsylvania, as the "Andrew Gomer Williams Post Office Building."	001212251	1370014825		a	m	Online	AE	AE 2.110:117-304	0575-A-02 (online)	https://purl.fdlp.gov/GPO/gpo193188;https://purl.fdlp.gov/GPO/gpo193189;https://www.govinfo.gov/content/pkg/PLAW-117publ304/pdf/PLAW-117publ304.pdf;https://www.govinfo.gov/content/pkg/PLAW-117publ304/html/PLAW-117publ304.htm
norm_title	Competing for world travel dollar :	001212666	1370930587		a	m	Print	C	C 47.9:W 27/12		
norm_title	Sandwich generation squeeze :	001212756	1371057613		a	m	Print	Y	Y 4.AG 4:S.HRG.113-912	1009-B-01	
norm_title	Sandwich generation squeeze :	001212757	1371057140		a	m	Online	Y	Y 4.AG 4:S.HRG.113-912	1009-D-01 (online)	https://purl.fdlp.gov/GPO/gpo193491;https://www.govinfo.gov/content/pkg/CHRG-113shrg50652/pdf/CHRG-113shrg50652.pdf
norm_title	Nominations of Shelia [i.e. Sheila] Bair, James B. Lockhart, III, Donald K. Kohn, and Kathleen L. Casey :	001212795	74652023		a	m	Microfiche	Y	Y 4.B 22/3:S.HRG.109-464/ERRATA	1035-D (MF)	
norm_title	Nominations of Shelia Bair, James B. Lockhart, III, Donald L. Kohn, and Kathleen L. Casey :	001212796	680545941	647378795;654895420;1063900007;1097533300;1119585417	a	m	Online	Y	Y 4.B 22/3:S.HRG.109-464/ERRATA	1035-C (online)	https://purl.fdlp.gov/GPO/LPS74681;https://purl.fdlp.gov/GPO/LPS76023;https://www.govinfo.gov/content/pkg/CHRG-109shrg28558/pdf/CHRG-109shrg28558.pdf;https://fraser.stlouisfed.org/title/nominations-shelia-bair-james-b-lockhart-iii-donald-l-kohn-kathleen-l-casey-6489
subject_651;norm_title;subject_650	Factors related to the water-yielding potential of rocks in the Piedmont and Valley and Ridge provinces of Pennsylvania 	001212829	971459647	974647015	a	m	Online	I	I 19.42/4:90-4174	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo193541;https://pubs.usgs.gov/wri/1990/4174/report.pdf
subject_651;norm_title;subject_650	Hydrology and the hypothetical effects of reducing nutrient applications on water quality in the Bald Eagle Creek Headwaters, southeastern Pennsylvania prior to implementation of agricultural best-management practices 	001213361	971459623	974647179	a	m	Online	I	I 19.42/4:91-4006	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo193859;https://pubs.usgs.gov/wri/1991/4006/report.pdf
norm_title	Climate Analysis Center Users Conference, Gettysburg, Pennsylvania, May 12-14, 1981 :	001213367	10810941		a	m	Microfiche	C	C 55.102:US 2	0275 (MF)	
subject_651;norm_title;subject_650	Results of borehole geophysical logging and hydraulic tests conducted in Area D supply wells, former U.S. Naval Air Warfare Center, Warminster, Pennsylvania 	001213449	966435018		a	m	Online	I	I 19.42/4:98-4129	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo193959;https://pubs.usgs.gov/wri/1998/4129/wri19984129.pdf
subject_651;norm_title;subject_650	Water-quality assessment of the Lower Susquehanna River Basin, Pennsylvania and Maryland :	001214227	894776994	966434885	a	m	Online	I	I 19.42/4:94-4245	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo194791;https://pubs.usgs.gov/wri/1994/4245/report.pdf
subject_651;norm_title;subject_650	Surface-water quality in Pequea Creek Basin, Pennsylvania, 1977-79 	001214631	683196621		a	m	Online	I	I 19.42/4:85-4250	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo195027;https://pubs.usgs.gov/wri/1985/4250/report.pdf
subject_651;norm_title;subject_650	Effect of urbanization on the water resources of eastern Chester County, Pennsylvania 	001214852	682115283	622196858;667877719;966434765;1153329999	a	m	Online	I	I 19.42/4:87-4098	0624-B-05 (online)	https://purl.fdlp.gov/GPO/gpo195167;https://pubs.er.usgs.gov/publication/wri874098
norm_title;subject_650	Opportunities for economic growth in Bradford County, Pennsylvania 	001215188	320200848		a	m	Print	C	C 46.22:B 72		
norm_title;subject_650	Valley Forge National Historical Park, Pennsylvania 	001216636	1378899688		e	s	Print	I	I 29.21:V 24 F/2/	0650	
subject_651;varying_title;norm_title;subject_650	Allentown-Bethlehem-Easton Airport, Allentown, Pennsylvania 	001216664	426035204		e	m	Print	C	C 55.411/3:OC 15/990	0192-A-02	
subject_651;varying_title;norm_title;subject_650	Mid-State Airport, Philipsburg, Pennsylvania 	001216927	437346735		e	m	Print	C	C 55.411/3:OC 523/991	0192-A-02	
subject_651;varying_title;norm_title;subject_650	University Park Airport, State College, Pennsylvania 	001216929	466379616		e	m	Print	C	C 55.411/3:OC 5240/991	0192-A-02	
