MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
subject_650	Criminal justice agencies, 1971 	000962387			a	m	Print	J	J 1.39:OH 3	0717-H	
subject_650	Chiliarch.	000964022			a	s	Print	J	J 16.21:		
subject_650	Michigan, Cincinnati standpoint.	000978222			a	m	Print	P	P 10.8:M 58/1		
subject_650	Schedule of mail routes 5th division.	000978640			a	s	Print	P	P 10.12/5:		
subject_650	1974 census of agriculture.	000979545			a	m	Print	C	C 3.31/4:974/V.1/PT.35		
subject_650	1982 census of agriculture.	000979659			a	m	Print	C	C 3.31/4:982/V.1/PT.35/CH.SHEET	0152-A-03	
subject_650	1987 census of agriculture.	000979947			a	m	Print	C	C 3.31/4:987/V.1/PT.35/CH.	0152-A-03	
subject_650	National Center of Afro-American History and Culture Act :	000983900	7211927		a	m	Print	Y	Y 4.G 74/9:AF 8	1037-A	
subject_650	Collapse of the Harrison Road bridge spans, Miamitown, OH, May 26, 1989.	000990711			a	m	Print	TD	TD 1.117:90/03		
subject_651;subject_650	Cuyahoga Valley trails :	000992035	957281617		e	s	Print	I	I 29.8:C 99/2/BOSTON/	0651-A	
subject_651;subject_650	Photographic guide of selected external defect indicators and associated internal defects in yellow-poplar 	000992203	692501995	624841124	a	m	Online	A	A 13.78:NE-646	0083-B (online)	https://purl.fdlp.gov/GPO/gpo71990;http://www.fs.fed.us/ne/newtown_square/publications/research_papers/pdfs/scanned/OCR/ne_rp646a.pdf
subject_651;subject_650	Life history and notes on the biology of Stelidota octomaculata (Coleoptera : Nitidulidae) 	000992213	681390816	625590778	a	m	Online	A	A 13.78:NE-644	0083-B (online)	https://purl.fdlp.gov/GPO/gpo71992;http://www.fs.fed.us/ne/newtown_square/publications/research_papers/pdfs/scanned/OCR/ne_rp644.pdf
subject_650	Annual report of Federal Reserve Bank of Cleveland, year ended Dec. 31 ...	000992725			y	s	Print	FR	FR 1.1/A:C 599		
subject_650	Field description and sampling of coal beds 	000993629	885121081		a	m	Online	I	I 19.3:1111-B	0620 (online)	https://purl.fdlp.gov/GPO/gpo72153;http://pubs.er.usgs.gov/publication/b1111B
subject_651;subject_650	Field description and sampling of coal beds 	000993630	2773883		a	m	Print	I	I 19.3:1111-B		
subject_651;subject_650	Brandywine Falls area trails 	000993812	958275800		e	m	Print	I	I 29.8:C 99/BRANDY/2016	0651-A	
subject_651;subject_650	Dayton Aviation Heritage National Historical Park :	000994481	958721281		a	m	Online	Y	Y 1.1/5:114-346	1008-G (online)	https://purl.fdlp.gov/GPO/gpo72550;https://purl.fdlp.gov/GPO/gpo72551;https://www.gpo.gov/fdsys/pkg/CRPT-114srpt346/pdf/CRPT-114srpt346.pdf;https://www.gpo.gov/fdsys/pkg/CRPT-114srpt346/html/CRPT-114srpt346.htm
subject_651;subject_650	Wetmore area trails, Everett area trails 	000995304	959619395		e	m	Print	I	I 29.8:C 99/WETMORE/2016	0651-A	
subject_651;subject_650	Wetmore area trails, Everett area trails 	000995305	959619686		e	m	Online	I	I 29.8:C 99/WETMORE/2016	0651-A (online)	https://purl.fdlp.gov/GPO/gpo72232;https://www.nps.gov/cuva/planyourvisit/maps.htm
subject_651;subject_650	Oak Hill and Plateau trails 	000995337	959290938		e	s	Print	I	I 29.8:C 99/OAK/	0651-A	
subject_651;subject_650	Oak Hill and Plateau trails 	000995338	959290985	1251960170;1251965934;1251975084;1251978461;1251982520;1251986243;1252010589;1252013097;1252019703;1252022340;1252030523;1296834219;1296878416	e	s	Online	I	I 29.8:C 99/OAK/	0651-A-01 (online)	https://purl.fdlp.gov/GPO/gpo72576;https://purl.fdlp.gov/GPO/gpo72579;https://www.nps.gov/cuva/planyourvisit/maps.htm
subject_651;subject_650	Dayton Aviation Heritage National Historical Park :	000995460	959403829		a	m	Print	Y	Y 1.1/5:114-346	1008-C	
subject_651;subject_650	Dayton Aviation Heritage National Historical Park :	001010733	973884177		a	m	Microfiche	Y	Y 1.1/5:114-346	1008-D (MF)	
subject_650	Federal Reserve Bank of Cleveland.	001012171	976410374		a	i	Online	FR	FR 1.2:INTERNET/14	0443-E-59 (online)	https://purl.fdlp.gov/GPO/gpo78635;https://www.clevelandfed.org/
subject_651;subject_650	The coal fields of the United States.	001013420	891401351		a	m	Online	I	I 19.16:100-B	0624 (online)	https://purl.fdlp.gov/GPO/gpo79178;https://pubs.usgs.gov/pp/0100b/report.pdf
subject_650	Anchoring of thin colluvium by roots of sugar maple and white ash on hillslopes in Cincinnati 	001014293	937435876	889716097	a	m	Online	I	I 19.3:2059-E	0620 (online)	https://pubs.usgs.gov/bul/2059e/report.pdf;https://purl.fdlp.gov/GPO/gpo79538
subject_651;subject_650	Cuyahoga Valley popular park attractions.	001018206	988326083		e	m	Print	I	I 29.6:C 99/7/2017	0651	
subject_651;subject_650	Cuyahoga Valley popular park attractions.	001018207	988326390		e	m	Online	I	I 29.6:C 99/7/2017	0651 (online)	https://purl.fdlp.gov/GPO/gpo81049;https://www.nps.gov/cuva/planyourvisit/upload/Popular-Park-Attractions.pdf
subject_651;subject_650	Ledges area trails, Cuyahoga Valley National Park ; Kendall Lake area trails, Cuyahoga Valley National Park 	001025655	963242364		e	m	Print	I	I 29.8:C 99/VIRGIN.-LEDGES/2016		
subject_651;subject_650	A preliminary archaeological survey of proposed gas well locations in Green Township (Scioto County) and Elizabeth Township.	001033290	1007763263		a	m	Print	E	E 1.28:MLM-2501		
subject_650	Environmental monitoring during construction of the Miamisburg solar and fishing ponds.	001033414	1007838107		a	m	Print	E	E 1.28:MLM-2621		
subject_650	National Veterans Memorial and Museum Act :	001035088	1011042798		a	m	Online	Y	Y 1.1/8:115-399/	1008-I (online)	https://purl.fdlp.gov/GPO/gpo86361;https://www.gpo.gov/fdsys/pkg/CRPT-115hrpt399/pdf/CRPT-115hrpt399-pt1.pdf
subject_650	National Veterans Memorial and Museum Act :	001035650	1012112261		a	m	Print	Y	Y 1.1/8:115-399/	1008-C-02	
subject_650	Safety evaluation of edge line rumble stripes (ELRSs) on rural, two-lane horizontal curves 	001037503	1017738552		a	m	Print	TD	TD 2.30:17-068		
subject_650	Safety evaluation of edge line rumble stripes (ELRSs) on rural, two-lane horizontal curves.	001037506	1047960888		a	m	Online	TD	TD 2.30:17-068	0982-G-11 (online)	https://purl.fdlp.gov/GPO/gpo91976;https://www.fhwa.dot.gov/publications/research/safety/17068/17068.pdf
subject_650	Safety evaluation of horizontal curve realignment on rural two-lane roads 	001037508	1017738408		a	m	Print	TD	TD 2.30:17-067		
subject_650	Safety evaluation of horizontal curve realignment on rural two-lane roads.	001037677	1047730569		a	m	Online	TD	TD 2.30:17-067	0982-G-11 (online)	https://purl.fdlp.gov/GPO/gpo91876;https://www.fhwa.dot.gov/publications/research/safety/17067/17067.pdf
subject_651;subject_650	Summary appraisals of the Nation's ground water resources.	001044232	965753666	896810307	a	m	Online	I	I 19.16:813-A	0624 (online)	https://purl.fdlp.gov/GPO/gpo88878;https://pubs.usgs.gov/pp/0813a/report.pdf
subject_651;subject_650	The valley guide.	001048751	1028238716		a	s	Print	I	I 29.21/2:C 99/	0650-A-02	
subject_651;additional_creator_710;subject_650	Paw Paw Tunnel 	001052614	1037945512		a	m	Print	I	I 29.6:P 28		
subject_651;additional_creator_710;subject_650	Spring wildflowers and woody plants of the C&O Canal 	001052676	1037947126		a	m	Print	I	I 29.9/2:W 64		
subject_651;additional_creator_710;subject_650	Spring wildflowers and woody plants of the C&O Canal 	001052682	1037947243		a	m	Online	I	I 29.9/2:W 64	0648-A (online)	https://purl.fdlp.gov/GPO/gpo92608;http://npshistory.com/brochures/choh/wildflowers-2016.pdf
subject_651;additional_creator_710;subject_650	Paw Paw Tunnel 	001052687	1037945648		a	m	Online	I	I 29.6:P 28	0651 (online)	https://purl.fdlp.gov/GPO/gpo92606;http://npshistory.com/brochures/choh/paw-paw-tunnel-2011.pdf
subject_651;subject_650	Report of flood, tropical storm Agnes, June 1972 :	001053331	960832		a	m	Print	D	D 103.2:AG 6		
subject_650	Deer Creek Lake.	001053480	5449873		e	m	Print	D	D 103.2:D 36	0337	
subject_651;subject_650	National compensation survey.	001053670	1031708378		a	s	Online	L	L 2.121/35:W 36/	0768-B-35 (online)	https://purl.fdlp.gov/GPO/gpo91021
subject_650	National compensation survey.	001053671	1031708681		a	s	Online	L	L 2.121/35:W 36/	0768-B-35 (online)	https://purl.fdlp.gov/GPO/gpo91024
subject_650	Safety evaluation of horizontal curve realignment on rural two-lane roads 	001055914	1036985915		a	m	Print	TD	TD 2.30:17-066		
subject_650	Evaluation of methicillin-resistant Staphylococcus aureus (MRSA) cases among employees at a workholding manufacturing facility 	001056468	1035196104		a	m	Online	HE	HE 20.7125/2:2009-0098-3103	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91025;https://www.cdc.gov/niosh/hhe/reports/pdfs/2009-0098-3103.pdf
subject_651;subject_650	Annual report 	001058080	1101101700		a	s	Print	A	A 13.114/2:W 36/		
subject_651;subject_650	Annual report 	001058081	1101101662		a	s	Online	A	A 13.114/2:W 36/	0080-B-02 (online)	https://purl.fdlp.gov/GPO/gpo120360;https://www.fs.usda.gov/detail/wayne/about-forest/?cid=stelprdb5068923
subject_650	Comparison of mold exposures, work-related symptoms, and visual contrast sensitivity between employees at a severely water-damaged school and employees at a school without significant water damage 	001060510	1039718055		a	m	Online	HE	HE 20.7125/2:2005-0135-3116	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91500;https://www.cdc.gov/niosh/hhe/reports/pdfs/2005-0135-3116.pdf
subject_650	Exposures to pharmaceutical dust at a mail order pharmacy - Illinois 	001060632	1039723881		a	m	Online	HE	HE 20.7125/2:2010-0026-3150	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91578;https://www.cdc.gov/niosh/hhe/reports/pdfs/2010-0026-3150.pdf
subject_650	National Veterans Memorial and Museum Act :	001060664	1039724729		a	m	Microfiche	Y	Y 1.1/8:115-399/	1008-D (MF)	
subject_651;subject_650	National Veterans Memorial and Museum Act :	001065417	1046078675		a	m	Online	Y	Y 1.1/5:115-304	1008-G (online)	https://purl.fdlp.gov/GPO/gpo106340;https://purl.fdlp.gov/GPO/gpo106341;https://www.govinfo.gov/content/pkg/CRPT-115srpt304/pdf/CRPT-115srpt304.pdf;https://www.govinfo.gov/content/pkg/CRPT-115srpt304/html/CRPT-115srpt304.htm
subject_651;subject_650	National Veterans Memorial and Museum Act :	001065518	1046142844		a	m	Print	Y	Y 1.1/5:115-304	1008-C	
subject_651;additional_creator_710;subject_650	Net thickness of the radioactive shale facies in the 'upper" Olentangy Shale 	001066688	444647822		e	m	Print	E	E 1.74:302		
subject_651;additional_creator_710;subject_650	Net thickness of the radioactive shale facies in the 'lower" Olentangy Shale (Hamilton group) 	001066690	49686561		e	m	Print	E	E 1.74:303		
subject_651;subject_650	Compilation of records of surface waters of the United States, October 1950 to September 1960.	001067533	963229721		a	m	Online	I	I 19.13:1725	0625 (online)	https://purl.fdlp.gov/GPO/gpo107640;https://pubs.er.usgs.gov/publication/wsp1725
subject_651;subject_650	Index of surface-water records to December 31, 1963.	001068306	971459939	953291252	a	m	Online	I	I 19.4/2:503	0620-A (online)	https://purl.fdlp.gov/GPO/gpo107970;https://pubs.usgs.gov/circ/1965/0503/report.pdf
subject_650	Safety evaluation of horizontal curve realignment on rural two-lane roads.	001068316	1049803340		a	m	Online	TD	TD 2.30:17-066	0982-G-11 (online)	https://purl.fdlp.gov/GPO/gpo107964;https://www.fhwa.dot.gov/publications/research/safety/17066/17066.pdf
subject_651;subject_650	Magnitude and frequency of floods in the United States.	001079588	961366746		a	m	Online	I	I 19.13:1675	0625 (online)	https://purl.fdlp.gov/GPO/gpo108610;https://pubs.er.usgs.gov/publication/wsp1675;http://pubs.er.usgs.gov/publication/wsp1675
subject_651;subject_650	Index of surface-water records to September 30, 1955.	001079882	965753751	953289786	a	m	Online	I	I 19.4/2:383	0620-A (online)	https://purl.fdlp.gov/GPO/gpo108556;https://pubs.usgs.gov/circ/1956/0383/report.pdf
subject_650	Local responses and resources to curtail the opioid epidemic :	001080445	1052891179		a	m	Online	Y	Y 4.G 74/7:115-76	1016-C (online)	https://purl.fdlp.gov/GPO/gpo109180;https://www.govinfo.gov/content/pkg/CHRG-115hhrg31106/pdf/CHRG-115hhrg31106.pdf
subject_651;subject_650	Surface water supply of the United States, 1961-65.	001080451	961365531	966435096	a	m	Online	I	I 19.13:1909	0625 (online)	https://purl.fdlp.gov/GPO/gpo109192;https://pubs.er.usgs.gov/publication/wsp1909
subject_650	Great Lakes avian radar technical report.	001080515	1052898901		a	m	Online	I	I 49.44/8:BTP-R 3012-2016	0612-C-10 (online)	https://purl.fdlp.gov/GPO/gpo109208;https://www.fws.gov/radar/documents/Avian%20Radar%20Sp2012%20Erie%20Full.pdf
subject_650	Local responses and resources to curtail the opioid epidemic :	001080546	1052897924		a	m	Print	Y	Y 4.G 74/7:115-76	1016-A	
subject_651;subject_650	Surface water supply of the United States, 1939.	001082585	961276600		a	m	Online	I	I 19.13:873	0625 (online)	https://purl.fdlp.gov/GPO/gpo110035;https://pubs.usgs.gov/wsp/0873/report.pdf
subject_651;subject_650	Surface water supply of the United States, 1940.	001082602	961276722		a	m	Online	I	I 19.13:893	0625 (online)	https://purl.fdlp.gov/GPO/gpo110046;http://pubs.er.usgs.gov/publication/wsp893
subject_651;subject_650	Project networking :	001082889	20397887	966957174	a	m	Microfiche	ED	ED 1.310/2:210407	0466-A-03 (MF)	
subject_651;subject_650	Report of progress of stream measurements for the calendar year 1905 :	001084008	954172984		a	m	Online	I	I 19.13:169	0625 (online)	https://purl.fdlp.gov/GPO/gpo110728;https://pubs.usgs.gov/wsp/0169/report.pdf
subject_651;subject_650	Index of surface-water records to September 30, 1970.	001086891	971459301	953258929	a	m	Online	I	I 19.4/2:653	0620-A (online)	https://purl.fdlp.gov/GPO/gpo111658;https://pubs.usgs.gov/circ/1971/0653/report.pdf
subject_650	Surface water supply of the United States, 1918.	001087237	961268123		a	m	Online	I	I 19.13:473	0625 (online)	https://purl.fdlp.gov/GPO/gpo112270;https://pubs.usgs.gov/wsp/0473/report.pdf
subject_650	Surface water supply of the United States, 1961-65.	001087723	961365532		a	m	Online	I	I 19.13:1910	0625 (online)	https://purl.fdlp.gov/GPO/gpo112525;https://pubs.er.usgs.gov/publication/wsp1910
subject_651;subject_650	Science in flux :	001088464	64591885		a	m	Print	NAS	NAS 1.21:2006-4317		
subject_651;subject_650	Index of surface-water records to September 30, 1967.	001088570	953694651		a	m	Online	I	I 19.4/2:573	0620-A (online)	https://purl.fdlp.gov/GPO/gpo112848;https://pubs.usgs.gov/circ/1968/0573/report.pdf
subject_650	Surface water supply of the United States, 1917.	001089977	961267844		a	m	Online	I	I 19.13:453	0625 (online)	https://purl.fdlp.gov/GPO/gpo114101;https://pubs.usgs.gov/wsp/0453/report.pdf
subject_650	Surface water supply of the United States, 1915.	001090016	961267978		a	m	Online	I	I 19.13:403	0625 (online)	https://purl.fdlp.gov/GPO/gpo114138;https://pubs.usgs.gov/wsp/0403/report.pdf
subject_651;subject_650	National Veterans Memorial and Museum Act :	001092136	1079839140		a	m	Microfiche	Y	Y 1.1/5:115-304	1008-D (MF)	
subject_651;subject_650	Compilation of records of surface waters of the United States through September 1950.	001092214	1046653838		a	m	Online	I	I 19.13:1305	0625 (online)	https://purl.fdlp.gov/GPO/gpo115537;https://pubs.er.usgs.gov/publication/wsp1305
subject_650	Evaluation of potential occupational exposures to opioids in a city fire and police department :	001092518	1084663921		a	m	Online	HE	HE 20.7125/2:2018-0015	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo115527;https://www.cdc.gov/niosh/hhe/reports/pdfs/2018-0015.pdf
subject_650	Stream-gaging stations and publications relating to water sources, 1885-1913.	001092728	1045798182		a	m	Online	I	I 19.13:340-C	0625 (online)	https://purl.fdlp.gov/GPO/gpo115946;https://pubs.usgs.gov/wsp/0340c/report.pdf
additional_creator_710;subject_650	Asian longhorned beetle (ALB) eradication program.	001093929	1088728453		a	m	Online	A	A 1.68:2112/2015	0014-A (online)	https://purl.fdlp.gov/GPO/gpo116367;https://www.aphis.usda.gov/publications/plant_health/2015/door-alb-ohio.pdf
subject_650	Surface water supply of the United States, 1911.	001094959	961226155		a	m	Online	I	I 19.13:303	0625 (online)	https://purl.fdlp.gov/GPO/gpo117521;https://pubs.usgs.gov/wsp/0303/report.pdf
subject_650	Surface water supply of the United States, 1910.	001094995	961225838		a	m	Online	I	I 19.13:283	0625 (online)	https://purl.fdlp.gov/GPO/gpo117537;https://pubs.usgs.gov/wsp/0283/report.pdf
subject_650	Surface water supply of the United States, 1909.	001095016	961225790		a	m	Online	I	I 19.13:263	0625 (online)	https://purl.fdlp.gov/GPO/gpo117540;https://pubs.usgs.gov/wsp/0263/report.pdf
subject_650	Surface water supply of the United States, 1907-8.	001095658	961225772		a	m	Online	I	I 19.13:243	0625 (online)	https://purl.fdlp.gov/GPO/gpo117892;https://pubs.usgs.gov/wsp/0243/report.pdf
subject_650	Surface water supply of the United States, 1913.	001096230	961226317		a	m	Online	I	I 19.13:353	0625 (online)	https://purl.fdlp.gov/GPO/gpo118277;https://pubs.usgs.gov/wsp/0353/report.pdf
subject_650	Surface water supply of the United States, 1937.	001096456	961276469		a	m	Online	I	I 19.13:823	0625 (online)	https://purl.fdlp.gov/GPO/gpo118478;https://pubs.usgs.gov/wsp/0823/report.pdf
subject_651;subject_650	Surface water supply of the United States, 1938.	001096549	961276544		a	m	Online	I	I 19.13:853	0625 (online)	https://purl.fdlp.gov/GPO/gpo118569;https://pubs.usgs.gov/wsp/0853/report.pdf
subject_650	Surface water supply of the United States, 1919-1920.	001097473	961268186		a	m	Online	I	I 19.13:503	0625 (online)	https://purl.fdlp.gov/GPO/gpo119237;https://pubs.usgs.gov/wsp/0503/report.pdf
subject_651;subject_650	The year in review.	001098869	1101101250		a	s	Online	A	A 13.114/2:W 36/	0080-B-02 (online)	https://purl.fdlp.gov/GPO/gpo120359;https://www.fs.usda.gov/detail/wayne/about-forest/?cid=stelprdb5068923
subject_651;subject_650	The historic brick quarters of Wright-Patterson Air Force Base.	001099923	33865534		a	m	Print	D	D 301.2:W 93/2	0424	
subject_651;subject_650	Local responses and resources to curtail the opioid epidemic :	001100496	1090418606		a	m	Microfiche	Y	Y 4.G 74/7:115-76	1016-B (MF)	
subject_651;subject_650	Index of surface-water records.	001101563	965549000	953267106	a	m	Online	I	I 19.4/2:134	0620-A (online)	https://purl.fdlp.gov/GPO/gpo115486;https://pubs.usgs.gov/circ/1951/0134/report.pdf
subject_650	2017 Census of agriculture.	001105185	1343212576		a	m	Print	A	A 92.53/35:AC-17-A-35		
subject_650	2017 Census of agriculture.	001105189	1346314761		a	m	Online	A	A 92.53/35:AC-17-A-35	0015-B-35 (online)	https://purl.fdlp.gov/GPO/gpo124901
subject_651;subject_650	16th census of the United States, 1940.	001105987	30714814		a	m	Print	C	C 3.940-31:OH 3/12		
subject_651;subject_650	16th census of the United States, 1940.	001105988	45475246		a	m	Print	C	C 3.940-31:OH 3/11		
subject_651;subject_650	16th census of the United States, 1940.	001105989	38531456		a	m	Print	C	C 3.940-31:OH 3/10		
subject_651;subject_650	16th census of the United States, 1940.	001105992	26529692		a	m	Print	C	C 3.940-31:OH 3/9		
subject_651;subject_650	16th census of the United States, 1940.	001105994	45475358		a	m	Print	C	C 3.940-31:OH 3/8		
subject_651;subject_650	16th census of the United States, 1940.	001106052	42261129		a	m	Print	C	C 3.940-31:OH 3/7		
subject_651;subject_650	16th census of the United States,1940.	001106054	41368733		a	m	Print	C	C 3.940-31:OH 3/6		
subject_651;subject_650	16th census of the United States, 1940.	001106058	45475279		a	m	Print	C	C 3.940-31:OH 3/5		
subject_651;subject_650	16th census of the United States, 1940.	001106191	45475388		a	m	Print	C	C 3.940-31:OH 3/3		
subject_651;subject_650	Surface water supply of the United States, 1916.	001111428	961268022		a	m	Online	I	I 19.13:433	0625 (online)	https://purl.fdlp.gov/GPO/gpo129365;https://pubs.usgs.gov/wsp/0433/report.pdf
subject_651;subject_650	Hopewell Culture National Historical Park :	001111904	1131863626		a	m	Online	I	I 29.89:2013/640	0646-R (online)	https://purl.fdlp.gov/GPO/gpo129834;https://irma.nps.gov/DataStore/DownloadFile/466565
subject_650	West Third Street Historic District 	001115683	1142192884		a	m	Online	I	I 29.86/6:D 33	0646-N-10 (online)	https://purl.fdlp.gov/GPO/gpo132813;https://irma.nps.gov/Datastore/DownloadFile/548488
subject_651;subject_650	Neil A. Armstrong Test Facility Act :	001115775	1142633302		a	m	Online	Y	Y 1.1/5:116-218	1008-G (online)	https://purl.fdlp.gov/GPO/gpo132846;https://www.govinfo.gov/content/pkg/CRPT-116srpt218/pdf/CRPT-116srpt218.pdf
subject_651;subject_650	Understanding what's at stake for current workers and retirees :	001115859	1142815822		a	m	Online	Y	Y 4.P 38/4:S.HRG.115-754	1043-F (online)	https://purl.fdlp.gov/GPO/gpo132954;https://purl.fdlp.gov/GPO/gpo132955;https://www.govinfo.gov/content/pkg/CHRG-115jhrg39803/pdf/CHRG-115jhrg39803.pdf;https://www.govinfo.gov/content/pkg/CHRG-115jhrg39803/html/CHRG-115jhrg39803.htm
subject_651;subject_650	Neil A. Armstrong Test Facility Act :	001116632	1143695315		a	m	Print	Y	Y 1.1/5:116-218	1008-C	
subject_651;subject_650	Understanding what's at stake for current workers and retirees :	001116803	1143251949	1200274666;1200578608	a	m	Print	Y	Y 4.P 38/4:S.HRG.115-754	1043-D	
subject_651;subject_650	Motor vehicle use map.	001121382	1154313292		e	s	Online	A	A 13.28:W 36/10/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137678;https://purl.fdlp.gov/GPO/gpo137680;https://www.fs.usda.gov/detail/wayne/maps-pubs/?cid=FSEPRD548029
subject_651;subject_650	Motor vehicle use map.	001121390	1154313641		e	s	Online	A	A 13.28:W 36/11/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137678;https://purl.fdlp.gov/GPO/gpo137708;https://www.fs.usda.gov/detail/wayne/maps-pubs/?cid=FSEPRD548029
subject_651;subject_650	Motor vehicle use map.	001121395	1154314126		e	s	Online	A	A 13.28:W 36/12/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137678;https://purl.fdlp.gov/GPO/gpo137709;https://www.fs.usda.gov/detail/wayne/maps-pubs/?cid=FSEPRD548029
subject_651;subject_650	Wayne National Forest.	001121420	1154319490		e	m	Online	A	A 13.28:W 36/7/2015	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137791;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5325276.pdf
subject_651;subject_650	Athens Ranger District OHV trail map.	001121443	1154353673		e	m	Online	A	A 13.28:W 36/13	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137792;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd546375.pdf
subject_651;subject_650	Ironton Ranger District OHV trail map.	001121445	1154354215		e	m	Online	A	A 13.28:W 36/14	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137794;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd546376.pdf
subject_651;subject_650	Stone Church horse trails.	001121453	1154355186		e	m	Online	A	A 13.28:W 36/15	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137795;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd548650.pdf
subject_651;subject_650	Kinderhook horse trails.	001121454	1154410908		e	m	Online	A	A 13.28:W 36/16	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137796;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd548652.pdf
subject_651;subject_650	Lake Vesuvius horse trails.	001121457	1154411089		e	m	Online	A	A 13.28:W 36/17	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137797;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd548653.pdf
subject_651;subject_650	Wayne National Forest hiking, backpacking and mountain bike trails 	001121474	1154412605		e	m	Online	A	A 13.28:W 36/18	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137800;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd489860.pdf
subject_651;subject_650	Athens Unit map.	001121475	1154412607		e	m	Online	A	A 13.28:W 36/19	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137801;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5108535.pdf
subject_651;subject_650	Marietta Unit map.	001121477	1154412722		e	m	Online	A	A 13.28:W 36/20	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137802;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5108534.pdf
subject_651;subject_650	Ironton Unit map.	001121479	1154412822		e	m	Online	A	A 13.28:W 36/21	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137803;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5108533.pdf
subject_651;subject_650	Wayne National Forest canoeing 	001121526	1154414628		a	m	Online	A	A 13.13:W 36/7	0085 (online)	https://purl.fdlp.gov/GPO/gpo137549;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5068389.pdf
subject_650	Wayne National Forest camping 	001121530	1154414589		a	m	Online	A	A 13.13:W 36/8	0085 (online)	https://purl.fdlp.gov/GPO/gpo137551;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5068388.pdf
subject_650	Wayne National Forest, National Forest Covered Bridge Scenic Byway 	001121556	1154626502		a	m	Online	A	A 13.13:W 36/9	0085 (online)	https://purl.fdlp.gov/GPO/gpo137554;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd480473.pdf
subject_651;subject_650	Gathering special forest products, Wayne National Forest 	001121579	1154633938		a	m	Online	A	A 13.13:W 36/10	0085 (online)	https://purl.fdlp.gov/GPO/gpo137557;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fsm9_005901.pdf
subject_651;subject_650	Geocaching on the Wayne National Forest.	001121581	1154647504		a	m	Online	A	A 13.13:W 36/11/2014	0085 (online)	https://purl.fdlp.gov/GPO/gpo137561;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5244837.pdf
subject_650	Wayne National Forest hiking and backpacking on the Athens Ranger District 	001121583	1154647790		a	m	Online	A	A 13.13:W 36/12	0085 (online)	https://purl.fdlp.gov/GPO/gpo137593;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5068393.pdf
subject_650	Wayne National Forest hiking, Ironton Ranger District 	001121585	1154647977		a	m	Online	A	A 13.13:W 36/13	0085 (online)	https://purl.fdlp.gov/GPO/gpo137595;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5244838.pdf
subject_650	Wayne National Forest horse trails 	001121635	1154762494		e	m	Online	A	A 13.28:W 36/22	0080-G (online)	https://purl.fdlp.gov/GPO/gpo137393;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5244836.pdf
subject_651;subject_650	Wayne National Forest hunting 	001121646	1154767849		a	m	Online	A	A 13.13:W 36/14	0085 (online)	https://purl.fdlp.gov/GPO/gpo137868;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5068395.pdf
subject_651;subject_650	Wayne National Forest mountain biking 	001121650	1154769838		a	m	Online	A	A 13.13:W 36/15	0085 (online)	https://purl.fdlp.gov/GPO/gpo137870;https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5068400.pdf
