MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549742	51564083		e	m	Print	I	I 19.81:D 36/997/45112-E 1	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549743	51564110		e	m	Print	I	I 19.81:D 36/997/44112-H 1	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549744	51564169		e	m	Print	I	I 19.81:D 36/997/44111-H 6	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549745	51564201		e	m	Print	I	I 19.81:D 36/997/45112-E 8	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549746	51564218		e	m	Print	I	I 19.81:D 36/997/45112-C 8	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549747	51564302		e	m	Print	I	I 19.81:D 36/997/45113-C 4	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549748	51564320		e	m	Print	I	I 19.81:D 36/997/45113-D 1	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549749	51564357		e	m	Print	I	I 19.81:D 36/997/45113-E 6	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549750	51564395		e	m	Print	I	I 19.81:D 36/997/44112-F 8	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549753	51564637		e	m	Print	I	I 19.81:D 36/997/45112-G 8	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549757	51564697		e	m	Print	I	I 19.81:D 36/997/44111-F 6	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549758	51564721		e	m	Print	I	I 19.81:D 36/997/44111-G 7	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549782	51570462		e	m	Print	I	I 19.81:D 36/997/44113-H 1--H 2	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549791	51570901		e	m	Print	I	I 19.81:D 36/997/44112-E 8	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549793	51571022		e	m	Print	I	I 19.81:D 36/997/44112-F 6	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549795	51571102		e	m	Print	I	I 19.81:D 36/997/44112-G 8	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000549801	51571588		e	m	Print	I	I 19.81:D 36/997/44113-F 1	0619-M-26	
varying_title;subject_651	[Flathead National Forest, Mont., Flathead Indian Reservation, and other Forest Service areas], 1994 :	000550607	51823580		e	m	Print	I	I 19.81:F 61/994/47114-H 4	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000557850	53985578		e	m	Print	I	I 19.81:D 36/997/44111-E 4	0619-M-26	
varying_title	Moving toward zero energy homes.	000560891	54994341		a	m	Electronic	E	E 1.2:2004018711	0429-A (online)	https://purl.fdlp.gov/GPO/LPS47847
varying_title;subject_651	[Flathead National Forest, Mont., Flathead Indian Reservation, and other Forest Service areas], 1994 :	000563497	51823580		e	m	Print	I	I 19.81:F 61/994/47114-H 4	0619-M-26	
varying_title;subject_651;subject_650	1990 census of population and housing.	000564746	27654458		a	m	Print	C	C 3.223/20:1990 CPH-4-28	0159-C-26 (online)	https://purl.fdlp.gov/GPO/LPS29513
varying_title;subject_651;subject_650	1990 census of population and housing.	000564790	28034676		a	m	Print	C	C 3.223/5:1990 CPH-2-28	0159-C-26 (online)	https://purl.fdlp.gov/GPO/LPS9847
varying_title;subject_650	1992 census of retail trade.	000565081	31157534		a	m	Print	C	C 3.255/2:RC 92-A-27	0132-A-26 (online)	https://purl.fdlp.gov/GPO/LPS27605
varying_title	1992 census of construction industries.	000565779	34916088	34847100;35295393	a	m	Print	C	C 3.245/7:CC 92-A-8	0133-D-02 (online)	https://purl.fdlp.gov/GPO/LPS20799
varying_title	1992 census of mineral industries.	000565820	35149464		a	m	Print	C	C 3.216/2:MIC 92-A-8	0158 (online)	https://purl.fdlp.gov/GPO/LPS53440
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000573325	56663437		e	m	Print	I	I 19.81:D 36/999/47115-D 1	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000573326	56663537		e	m	Print	I	I 19.81:D 36/999/47115-B 1	0619-M-26	
varying_title	Eligible plant list and plant price schedule, nursery crop insurance program.	000575987	57584403		a	s	Electronic	A	A 62.19:CO/	0071-C-89 (online)	https://purl.fdlp.gov/GPO/LPS57363
varying_title;subject_651	[Deerlodge National Forest, Beaverhead and Helena national forests, Mont., and other Forest Service areas] :	000576313	57733798		e	m	Print	I	I 19.81:D 36/997/46112-F 2	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000580659	61763723		e	m	Print	I	I 19.81:G 13/2000/45110-C 5--C 6	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000580735	61833083		e	m	Print	I	I 19.81:G 13/2000/45109-E 7--E 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000580742	61835372		e	m	Print	I	I 19.81:G 13/2000/45110-D 3--D 4	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000580743	61838646		e	m	Print	I	I 19.81:G 13/2000/45110-E 2--E 3	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582147	62338513		e	m	Print	I	I 19.81:G 13/2000/45111-E 1--E 4	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582149	62338614		e	m	Print	I	I 19.81:G 13/2000/44111-H 1--H 4	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582151	62338639		e	m	Print	I	I 19.81:G 13/2000/45111-D 1--D 4	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582152	62338674		e	m	Print	I	I 19.81:G 13/2000/44111-F 2--F 4	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582155	62338765		e	m	Print	I	I 19.81:G 13/2000/45110-A 2--A 6	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582156	62338805		e	m	Print	I	I 19.81:G 13/2000/46110-A 2--A 4	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582157	62338821		e	m	Print	I	I 19.81:G 13/2000/45110-H 2--H 4	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582158	62338840		e	m	Print	I	I 19.81:G 13/2000/45111-C 1--C 3	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582159	62338896		e	m	Print	I	I 19.81:G 13/2000/45111-A 1--A 4	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582228	62354711		e	m	Print	I	I 19.81:G 13/2000/45110-E 7--E 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582230	62354841		e	m	Print	I	I 19.81:G 13/2000/45110-G 7--G 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582295	62367205		e	m	Print	I	I 19.81:G 13/2000/45110-D 1--D 2	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582298	62367278		e	m	Print	I	I 19.81:G 13/2000/46110-B 4--B 5	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582299	62367341		e	m	Print	I	I 19.81:G 13/2000/45111-B 1--B 2	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582303	62367574		e	m	Print	I	I 19.81:G 13/2000/45110-B 2--B 4	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582305	62367643		e	m	Print	I	I 19.81:G 13/2000/46110-A 7--A 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582312	62368089		e	m	Print	I	I 19.81:G 13/2000/45110-C 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582314	62368128		e	m	Print	I	I 19.81:G 13/2000/45111-G 1	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582317	62368164		e	m	Print	I	I 19.81:G 13/2000/45111-H 1	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582321	62368198		e	m	Print	I	I 19.81:G 13/2000/45110-D 5	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582324	62368226		e	m	Print	I	I 19.81:G 13/2000/45110-E 1	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582329	62368267		e	m	Print	I	I 19.81:G 13/2000/46111-A 1	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582332	62368328		e	m	Print	I	I 19.81:G 13/2000/45110-B 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582335	62368367		e	m	Print	I	I 19.81:G 13/2000/45110-B 5	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582337	62368424		e	m	Print	I	I 19.81:G 13/2000/47115-E 4	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582341	62368452		e	m	Print	I	I 19.81:G 13/2000/46110-B 2	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582369	62381419		e	m	Print	I	I 19.81:G 13/2000/44111-E 2	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582903	62501518		e	m	Print	I	I 19.81:G 13/2000/45109-F 7--F 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000582912	62501708		e	m	Print	I	I 19.81:G 13/2000/45110-D 7--D 8	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000583023	62522721		e	m	Print	I	I 19.81:G 13/2000/44111-D 2	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000583027	62523440		e	m	Print	I	I 19.81:G 13/2000/44111-G 1--G 4	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585907	64549052		e	m	Print	I	I 19.81:G 13/2000/45109-A 8	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585908	64549018		e	m	Print	I	I 19.81:G 13/2000/45111-B 3	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585909	64548945		e	m	Print	I	I 19.81:G 13/2000/44111-E 1	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585911	64548887		e	m	Print	I	I 19.81:G 13/2000/44111-D 1	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585912	64548758		e	m	Print	I	I 19.81:G 13/2000/45110-A 1	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585913	64548732		e	m	Print	I	I 19.81:G 13/2000/45110-A 7	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585914	64548697		e	m	Print	I	I 19.81:G 13/2000/45110--F 6	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585915	64548607		e	m	Print	I	I 19.81:G 13/2000/45110--C 7	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000585918	64448921		e	m	Print	I	I 19.81:D 36/2005/45113-D 1	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585920	64448879		e	m	Print	I	I 19.81:G 13/2000/45111-E 5	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000585921	64448864		e	m	Print	I	I 19.81:G 13/2000/45110-F 1	0619-M-26	
varying_title;subject_651	[Deerlodge National Forest, Beaverhead National Forest, Mont., Bitterroot National Forest, Mont. and Idaho, and other Forest Service areas] :	000597083	80740055		e	m	Print	I	I 19.81:D 36/2005/45111-B 4	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000597093	80748616		e	m	Print	I	I 19.81:G 13/2000/45110-G 7	0619-M-26	
varying_title;subject_651	[Gallatin National Forest and other Forest Service areas] :	000597103	80756012		e	m	Print	I	I 19.81:G 13/2000/45110-C 3	0619-M-26	
varying_title;notes;subject_651	[Gallatin National Forest and other Forest Service areas] :	000597106	80760648		e	m	Print	I	I 19.81:G 13/2000/44111-F 1	0619-M-26	
varying_title;notes	Salmon National Forest travel map 	000601805	19453836		e	m	Print	A	A 13.28:SA 3/11/987	0080-G	
varying_title	Tributes delivered in Congress :	000606635	179850631		a	m	Print	Y	Y 1.1/3:109-27	0996-B (online)	https://purl.fdlp.gov/GPO/LPS87461
varying_title;notes;subject_651	[Custer National Forest, Mont. and S.D., and other lands adjacent to Forest Service areas] :	000607773	181740723		e	m	Print	I	I 19.81:C 96/2005/45103-F 1	0619-M-26	
varying_title;notes;subject_651	[Custer National Forest, Mont. and S.D., and other lands adjacent to Forest Service areas] :	000607775	181740857		e	m	Print	I	I 19.81:C 96/2005/45103-E 1	0619-M-26	
varying_title	FDIC state profile, Minnesota	000612842	225497171		a	s	Electronic	Y	Y 3.F 31/8:39/M 66/	1061-L-23 (online)	https://purl.fdlp.gov/GPO/LPS91764
varying_title;subject_650	1992 census of transportation.	000634016	311103601		a	m	Electronic	C	C 3.233/5:TC 92-T-27	0160-D (online)	https://purl.fdlp.gov/GPO/LPS109480
varying_title;subject_650	2002 census of agriculture.	000656687	495481399		a	m	Electronic	A	A 92.53/57:AC-02-SP-1	0015-B-58 (online)	https://purl.fdlp.gov/GPO/LPS117756
varying_title;subject_650	Allotments to Crow Indians :	000661094			a	m	Print	Y	Y 4.IN 2/2:C 88/6		
varying_title	Yellowtail Dam, Hardin Unit, Mont. :	000663820	21643719		a	m	Print	Y	Y 4.IN 8/13:Y 3/4	1040	
varying_title;subject_650	Flood insurance study.	000701326	645501198		a	m	Print	HS	HS 5.116/26:300067/2007		
varying_title;subject_650	Future flood insurance studies (FIS).	000706255	648141904		a	i	Online	HS	HS 5.116/26:	0594-C-26 (online)	https://purl.fdlp.gov/GPO/LPS124165;http://msc.fema.gov/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10001&catalogId=10001&langId=-1&categoryId=12002&parent_category_rn=12002&type=7&stateId=&countyId=&communityId=&stateName=&countyName=&communityName=&dfirm_kit_id=&future=true&dfirmCatId=12009&isCountySelected=0&isCommSelected=0&userType=G&urlUserType=G&sfc=0&cat_state=13033
varying_title;subject_650	Current flood insurance studies (FIS).	000706256	648141400		a	i	Online	HS	HS 5.116/26:	0594-C-26 (online)	https://purl.fdlp.gov/GPO/LPS124164;http://msc.fema.gov/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10001&catalogId=10001&langId=-1&categoryId=12002&parent_category_rn=12002&type=7&stateId=&countyId=&communityId=&stateName=&countyName=&communityName=&dfirm_kit_id=&future=false&dfirmCatId=12009&isCountySelected=0&isCommSelected=0&userType=G&urlUserType=G&sfc=0&cat_state=13033
varying_title;subject_650	1967 census of transportation.	000729840	798587743		a	m	Print	C	C 3.233/2:TC 67 (A)-T 27	0160-D	
varying_title;subject_651	1970 census of population.	000730680	27693946	15276140	a	m	Print	C	C 3.223/9:970/V.1/PT.28	0159-A-28	
varying_title;subject_651	1970 census of population.	000732557	27766203		a	m	Print	C	C 3.223/5:970/A 28	0159-A-28	
varying_title;subject_651;subject_650	1970 census of population and housing.	000735034	942096402		a	m	Print	C	C 3.223/13:970/28	0159-A-28	
varying_title;subject_651;subject_650	United States census of the population and housing, 1960,	000735340	40334880		a	m	Print	C	C 3.223/15:960/10	0154	
varying_title;subject_650	Flood insurance study.	000738156	666941365		a	m	Print	HS	HS 5.116/26:300090/2007		
varying_title;subject_651;subject_650	1970 census of housing.	000738816	35086757		a	m	Print	C	C 3.224/3:970/V.1/PT.28	0156-A-28	
varying_title	Upper Yellowstone River area :	000773075			a	m	Print	I	I 53.2:Y 3		
varying_title;subject_650;subject_651;subject_610	Magnetohydrodynamics topping cycle-- the Component Development Integration Facility ...	000787627	1048361893		a	m	Print	E	E 1.84:0169 P		
varying_title;subject_650	Chemical characteristics, including stable-isotope ratios, of surface water and ground water from ... 1985.	000838678			a	m	Print	I	I 19.42/4:89-4024		
varying_title;subject_651;subject_650	865834-10.	000865804	777011446		e	m	Print	I	I 53.11/4-2:46105-E 1-TM-100/2011	0619-G-16	
varying_title;subject_650	Annual forest insect status report :	000865873	51625234		a	s	Print	A	A 13.2:IN 71/3X/		
varying_title;subject_650	1978 census of agriculture.	000877638	808619907		a	m	Online	C	C 3.31/4:978/V.1/PT.26	0152-A-27 (online)	https://purl.fdlp.gov/GPO/gpo27015;http://usda.mannlib.cornell.edu/usda/AgCensusImages/1978/01/26/1978-01-26.pdf
varying_title;subject_650	1974 census of agriculture.	000884497	820266097		a	m	Online	C	C 3.31/4:974/V.1/PT.26	0152-A-12 (online)	https://purl.fdlp.gov/GPO/gpo28501;http://usda.mannlib.cornell.edu/usda/AgCensusImages/1974/01/26/1974-01-26.pdf
varying_title;subject_651;subject_650	Motor vehicle use map.	000912126	861796028		e	s	Online	A	A 13.28:B 38/6/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo41113;http://www.fs.usda.gov/detail/bdnf/maps-pubs/?cid=stelprdb5187394;https://purl.fdlp.gov/GPO/gpo41115
varying_title	Motor vehicle use map.	000914162	864148687		e	s	Online	A	A 13.28:C 96/11/	0080-G (online)	http://purl.fdlp.gov/GPO/gpo41226;https://purl.fdlp.gov/GPO/gpo41244;http://www.fs.usda.gov/wps/portal/fsinternet/detail/custer/home/?cid=STELPRDB5345993
varying_title;subject_651;subject_650	Motor vehicle use map.	000915038	865476460		e	s	Online	A	A 13.28:F 61/9/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo77821;https://purl.fdlp.gov/GPO/gpo41231;https://www.fs.usda.gov/main/flathead/maps-pubs
varying_title;subject_651;subject_650	Motor vehicle use map.	000915042	865476715		e	s	Online	A	A 13.28:F 61/10/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo77821;https://purl.fdlp.gov/GPO/gpo41249;https://www.fs.usda.gov/main/flathead/maps-pubs
varying_title;subject_651;subject_650	Motor vehicle use map.	000915046	865476917		e	s	Online	A	A 13.28:F 61/11/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo77821;https://purl.fdlp.gov/GPO/gpo41385;https://www.fs.usda.gov/main/flathead/maps-pubs
varying_title;subject_651;subject_650	Motor vehicle use map.	000915050	865477184		e	s	Online	A	A 13.28:F 61/12	0080-G (online)	https://purl.fdlp.gov/GPO/gpo77821;https://purl.fdlp.gov/GPO/gpo41386;https://www.fs.usda.gov/main/flathead/maps-pubs
varying_title;subject_651;subject_650	Motor vehicle use map.	000915056	865477404		e	s	Online	A	A 13.28:F 61/13/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo77821;https://purl.fdlp.gov/GPO/gpo41387;https://www.fs.usda.gov/main/flathead/maps-pubs
varying_title	Report from Committee on Public Lands, amending and favoring Senate bill 1743, to establish land office at Kalispel [sic], Mont.	000919103			a	m	Print	zz			
varying_title;subject_650	Report from Committee on Public Buildings and Grounds, amending and favoring Senate bill 676, to amend Sundry Civil Appropriation Act, 1896, so as to increase limit of cost of public buildings at Cheyenne, Boise, and Helena.	000919324			a	m	Print	zz			
varying_title;subject_650	Report from Committee on Public Buildings and Grounds, favoring Senate bill 260, for public building at Butte, Mont.	000919326			a	m	Print	zz			
varying_title	Agreement made with Indians of Blackfeet Reservaton, Mont., by commissioners appointed under act of Mar. 2, 1895.	000921157			a	m	Print	zz			
varying_title	Agreement made with Indians of Fort Belknap Reservation, Mont., by commissioners appointed under act of Mar. 2, 1895.	000921160			a	m	Print	zz			
varying_title;subject_650	Report from Committee on Public Buildings and Grounds, amending and favoring Senate bill 260, for public building at Butte.	000922321			a	m	Print	zz			
varying_title	Report from the Committee on Public Lands, favoring Senate bill 1743, to establish land office at Kalispel [sic], Mont.	000922861			a	m	Print	zz			
varying_title;subject_650	Foundation document.	000935029	906799166		a	m	Print	I	I 29.2:Y 3/28		
varying_title;subject_650	Stereo photo series for quantifying natural fuels.	000940072	900968962		a	m	Online	A	A 13.88:PNW-GTR-719	0083-B-06 (online)	https://purl.fdlp.gov/GPO/gpo54899;http://www.fs.fed.us/pnw/pubs/pnw_gtr719.pdf
varying_title	Tributes delivered in Congress.	000956950	918944580		a	m	Online	Y	Y 1.1/3:113-40	0996-D (online)	https://purl.fdlp.gov/GPO/gpo60068;http://www.gpo.gov/fdsys/pkg/CDOC-113sdoc40/pdf/CDOC-113sdoc40.pdf
varying_title	Tributes delivered in Congress.	000957649	919283798		a	m	Print	Y	Y 1.1/3:113-38	0996-A	
varying_title	Tributes delivered in Congress.	000957813	919495610		a	m	Online	Y	Y 1.1/3:113-38	0996-D (online)	https://purl.fdlp.gov/GPO/gpo60484;http://www.gpo.gov/fdsys/pkg/CDOC-113sdoc38/pdf/CDOC-113sdoc38.pdf
varying_title;subject_651;subject_650	Upper Missouri River Breaks National Monument proposed resource management plan and final environmental impact statement 	000966924	226438977		a	m	Online	I	I 53.59:M 69 O/3	0629-E-09 (online)	https://purl.fdlp.gov/GPO/gpo63430;http://www.blm.gov/mt/st/en/fo/lewistown_field_office/um_rmp_process/rmp.html
varying_title;subject_650	Billings and Pompeys Pillar National Monument proposed resource management plan :	000969754	934720387		a	m	Online	I	I 53.59:B 49/2	0629-E-09 (online)	https://purl.fdlp.gov/GPO/gpo64586;http://www.blm.gov/mt/st/en/fo/billings_field_office/rmp/drmp.html
varying_title	Tributes delivered in Congress.	000972363	938669450		a	m	Microfiche	Y	Y 1.1/3:113-38	0996-B (MF)	
varying_title	Yellowstone National Park, Idaho, Mont., Wyo.	000983828			a	m	Print	I	I 29.79:Y 3		
varying_title	State income and eligibility verification systems (IEVS) state profiles.	000987774	953526229		a	m	Online	HE	HE 1.75:OEI-06-92-00081	0445-B-07 (online)	https://purl.fdlp.gov/GPO/gpo69853;https://oig.hhs.gov/oei/reports/oei-06-92-00081.pdf
varying_title	Application of electrical-resistivity surveys to exploration for zinc-lead deposits, Racine-Spurgeon area, Newton County, Mo. 	001053967	1031984985		a	m	Online	I	I 28.23:5503	0637-A (online)	https://purl.fdlp.gov/GPO/gpo90975;https://digital.library.unt.edu/ark:/67531/metadc38677/m2/1/high_res_d/metadc38677.pdf
varying_title	Application of electrical-resistivity surveys to exploration for zinc-lead deposits, Racine-Spurgeon area, Newton County, Mo. 	001053968	10333693		a	m	Print	I	I 28.23:5503		
varying_title;subject_650	Investigation of manganese deposits in the Philipsburg Mining District Granite County, Mont. 	001055771	1034014034		a	m	Online	I	I 28.23:4723	0637-A (online)	https://purl.fdlp.gov/GPO/gpo91663;https://digital.library.unt.edu/ark:/67531/metadc38548/m2/1/high_res_d/metadc38548.pdf
varying_title;subject_650	Water quality management plan for Carter County, Custer County, Fallon County, Northern Cheyenne Indian reservation, Powder River County, Rosebud County, Treasure County 	001056824	7956262		a	m	Print	EP	EP 1.2:W 29/85		
varying_title	Preliminary list of deep borings in the United States.	001090091	954174395	958278932	a	m	Online	I	I 19.13:57	0625 (online)	https://purl.fdlp.gov/GPO/gpo114210;https://pubs.usgs.gov/wsp/0057/report.pdf
varying_title	Foundation document, Shenandoah National Park, Virginia 	001099146	1101194082		a	m	Online	I	I 29.79/3:SH 4	0651-B-05 (online)	https://purl.fdlp.gov/GPO/gpo120493;https://www.nps.gov/shen/getinvolved/upload/SHEN_FD_SP-Full-doc-final-508.pdf
varying_title;subject_650	Small business resource guide.	001101704	1106028111		a	s	Online	SBA	SBA 1.19:G 94/M 76/	0901-P (online)	https://purl.fdlp.gov/GPO/gpo122517;https://www.sba.gov/document/support--montana-district-office-resource-guide
varying_title;subject_650	Wage chronology.	001101737	1106031322		a	s	Online	L	L 2.3:	0768-C-05 (online)	https://purl.fdlp.gov/GPO/gpo122529;https://fraser.stlouisfed.org/title/4906
varying_title;subject_651;subject_650	Wage chronology:	001101739	3656203		a	s	Print	L	L 2.3:	0768-C-05	
varying_title	Motor vehicle use map, Bitterroot National Forest.	001112253	1133651834		e	s	Online	A	A 13.28:B 54/6/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo129882;https://purl.fdlp.gov/GPO/gpo129884;https://www.fs.usda.gov/main/bitterroot/maps-pubs
varying_title	Motor vehicle use map, Bitterroot National Forest.	001112257	1133652104		e	s	Online	A	A 13.28:B 54/7/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo129882;https://purl.fdlp.gov/GPO/gpo129885;https://www.fs.usda.gov/main/bitterroot/maps-pubs
varying_title	Motor vehicle use map, Bitterroot National Forest.	001112260	1133652085		e	s	Online	A	A 13.28:B 54/8/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo129882;https://purl.fdlp.gov/GPO/gpo129887;https://www.fs.usda.gov/main/bitterroot/maps-pubs
varying_title	Motor vehicle use map, Bitterroot National Forest.	001112261	1133653541		e	s	Online	A	A 13.28:B 54/9/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo129882;https://purl.fdlp.gov/GPO/gpo129888;https://www.fs.usda.gov/main/bitterroot/maps-pubs
varying_title;subject_650	Motor vehicle use map.	001115461	1198227580	1199454861;1199459069;1199465493;1199505542;1199517876;1199523224;1199526328;1199526509;1199554902;1199556194;1199556960;1199563832;1199565366;1199583872;1200461034	e	s	Online	A	A 13.28:C 96/11/	0080-G (online)	https://purl.fdlp.gov/GPO/gpo145525;https://purl.fdlp.gov/GPO/gpo145526;https://www.fs.usda.gov/detail/custergallatin/maps-pubs/?cid=fseprd557674
