MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term	650	Chequamegon National Forest: land and resource management plan.	000248991	14248302		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.92:C 42/2/MAP/ALT.A-I	A 13.92:C 42/2/MAP/ALT.A-I		80-F			1986-		FALSE							
Subject added entry--topical term	650	Chequamegon National Forest: land and resource management plan.	000248992	14248302		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.92:C 42/2/MAP/LAND/OWN.	A 13.92:C 42/2/MAP/LAND/OWN.		80-F			1986-		FALSE							
Subject added entry--topical term	650	Chequamegon National Forest: land and resource management plan.	000248993	14248302		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.92:C 42/2/MAP/MAN./AREA	A 13.92:C 42/2/MAP/MAN./AREA		80-F			1986-		FALSE							
Subject added entry--topical term	650	Act to Authorize the Inclusion of Certain Additional Lands within the Apostle Islands National Lakeshore	000251698	15214801		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:99-497	AE 2.110:99-497		575			1986	87-87-P.	FALSE							
Subject added entry--topical term	650	Test firing refuse-derived fuel in an industrial coal-fired boiler	000253947	15363811		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.89/2:600/S 2-85/113	EP 1.89/2:600/S 2-85/113		431-L-12 (microfiche)			1985		FALSE							
Subject added entry--topical term	650	Metamorphic map of the Iron River 1⁰	000254585	15254427		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.91:I-1360-G	I 19.91:I-1360-G		619-G-8			1986		FALSE							
Subject added entry--topical term	650	Integrated plant safety assessment, systematic evaluation program, La Crosse Boiling Water Reactor, Dairyland Power Cooperative, docket no. 50-409	000256751	15529066		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0827/SUPP.1	Y 3.N 88:10/0827/SUPP.1		1051-H-2 (microfiche)			1986		FALSE							
Subject added entry--topical term	650	Ports of Duluth, MN, and Superior, WI, Taconite Harbor, Silver Bay, and Two Harbors, Mdd, and Ashland, WI	000259889	16126560		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.8:49/987	D 103.8:49/987		340			1987	87-347-P.	FALSE							
Subject added entry--topical term	650	Lakewood Ranger District, Nicolet National Forest	000261131	16516034		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:N 54/10	A 13.28:N 54/10					1987?		FALSE							
Subject added entry--topical term	650	Nongame breeding bird activity in an intensively cultured populus plantation	000261166	16507575		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-336	A 13.79:NC-336		83-B-4 (microfiche)			1986		FALSE							
Subject added entry--topical term	650	Pulpwood production in the Lake States by county, 1985	000261168	16400871		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-338	A 13.79:NC-338		83-B-4 (microfiche)			1986		FALSE							
Subject added entry--topical term	650	Structural and tectonic map of the Iron River 1⁰	000261688	16396686		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.91:I-1360-D	I 19.91:I-1360-D		619-G-8			1986		FALSE							
Subject added entry--topical term	650	Then "Old Soldier's Home," now Clement J. Zablocki Veterans Administration Medical Center: dozen decades of dedication, 1867-1987 : Milwaukee in service of the veteran.	000266655	16891150		Language material	a	No attempt to code	|	Monograph/item	m	VA			Department of Veterans Affairs			VA 1.2:D 36/867-987	VA 1.2:D 36/867-987		985 (microfiche)			1987		FALSE							
Subject added entry--topical term	650	Providing for the conveyance of certain public lands in Oconto and Marinette counties, WI: report (to accompany H.R. 242).	000266702	16902115		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:100-178	Y 1.1/5:100-178		1008-C	1008-D (microfiche)		1987	87-617-P.	FALSE							
Subject added entry--topical term	650	Hebeloma arenosa (agaricales, cortinariaceae), a new species from lake states nurseries	000268421	17285278		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.27/2:H 35/3	A 13.27/2:H 35/3					1987?		FALSE							
Subject added entry--topical term	650	Naval stores research at the Forest Products Laboratory, past and present	000268426	17203778		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.27/2:N 22/2	A 13.27/2:N 22/2					1987		FALSE							
Subject added entry--topical term	650	Platygloea acanthophysa, a new species with single sterigmate basidia and acanthophyses	000268429	17310912		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.27/2:P 69/4						1987?		FALSE							
Subject added entry--topical term	650	Guide to the Olethreutine moths of midland North America (Tortricidae)	000271238	16961929		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.76:660	A 1.76:660		3			1987	87-501-P.	FALSE							
Subject added entry--topical term	650	Exploring the possibilities of pulp & paper : shared use of the FPL Laboratories	000273852	17796672		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.27/2:EX 7	A 13.27/2:EX 7		85-A			1988?	88-227-P.	FALSE							
Subject added entry--topical term	650	Riding the road to recovery at Harley-Davidson	000277351	18078139		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 1.85:15	L 1.85:15		745-A-4			1988	88-346-P.	FALSE							
Subject added entry--topical term	650	Toxicity evaluation of lower Fox River water and sediments	000279615	13808201		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-86/008	EP 1.23:600/3-86/008		431-I-11 (microfiche)			1986		FALSE							
Subject added entry--topical term	650	Aeromagnetic map of the Iron River 1⁰	000281880	17640008		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.91:I-1360-F	I 19.91:I-1360-F		619-G-8			1987		FALSE							
Subject added entry--topical term	650	Training activities	000284426	18575780		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 101.9/4:385-1	D 101.9/4:385-1		323			1987	87-93-P.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	Submerged cultural resources site report, Noquebay: Apostle Islands National Lakeshore	000291373	17261088		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.116:7			646-N-5	0646-N-05 (online)		1985 [that is, 1986	87-409-P.	FALSE		https://purl.fdlp.gov/GPO/LPS114248					
Subject added entry--topical term	650	1987 census of agriculture, Volume 1, Part 49, Geographic area series, Wisconsin, state and county data	000293275	19564049		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.31/4:987/V.1/PT.49			0152-A-07			1989	1989-212-P.	TRUE	796988693						
Subject added entry--topical term	650	Shoreline environment atmospheric dispersion experiment (SEADEX)	000301854	17165097		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/4950/V.1-	Y 3.N 88:25/4950/V.1		1051-H-11 (microfiche)			1987-		FALSE							
Subject added entry--topical term	650	Hybrid poplar stool spacing: effects on hardwood cutting production	000309284	21057585		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NC-278	A 13.78:NC-278		83-B (MF)			1986		FALSE							
Subject added entry--topical term	650	Timberland area change in the Lake States: past trends, causes, and projections	000309285	21075290		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NC-287	A 13.78:NC-287		83-B			1989	89-807-P.	FALSE							
Subject added entry--topical term	650	Transit service cost allocation study for the Green Bay urbanized area	000312215	15205613		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.49:G 82	TD 1.49:G 82		982-C-19 (MF)			1986		FALSE							
Subject added entry--topical term	650	Bouguer gravity anomaly map and geologic interpretation of the Iron River 1⁰	000313525	21179621		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.91:I-1360-E	I 19.91:I-1360-E		619-G-8			1989		FALSE							
Subject added entry--topical term	650	Industry wage survey, Corrugated and solid fiber boxes, Milwaukee, WI	000313705	21396561		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.3/3-2:C 81/2/MILWAU./	L 2.3/3-2:C 81/2/MILWAU./987		768-D-1			19uu	90-201-P.	FALSE							
Subject added entry--topical term	650	Florence Ranger District, Nicolet National Forest	000314090	21478614		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:N 54/12	A 13.28:N 54/12		80-G			1990	90-076-P.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	Airport obstruction chart, OC 5216, Outagamie County Airport, Appleton, Wisconsin	000322015	227230559		Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:OC 5216/990			0192-A-02			1990	90-0487-P.	FALSE							
Subject added entry--topical term	650	Hourly precipitation data, Wisconsin	000324528	2627687	2566050; 4511771	Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.216/42:						1951		FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	Climatological data, Wisconsin	000325206	4507839		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.214/46:						1976		FALSE							
Subject added entry--topical term	650	Area wage survey, Duluth-Superior, Minn.-Wis.	000326496	8165051	13336638	Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.113:D 88/			768-B-23			19uu		FALSE							
Subject added entry--topical term	650	Current housing reports, H-170, Annual housing survey, Madison, Wis., standard metropolitan statistical area, Housing characteristics for selected metropolitan areas	000326582	8342134		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 3.215:H-170-			0141-A			1975		FALSE							
Subject added entry--topical term	650	Area wage survey, Madison, Wis.	000327115	9328321		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.113:M 26/	L 2.122/49:	L 2.122/49:M 26/	0768-B-49			19uu		FALSE							
Subject added entry--topical term	650	Area wage survey, La Crosse-Sparta, Wis.	000327124	9338347		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.113:L 11 C/	L 2.122/49-2:	L 2.122/49:L 11/	768-B-49			19uu		FALSE							
Subject added entry--topical term	650	Pulpwood production in the Lake States by county	000327692	10266427		Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 13.79:NC-						19uu		FALSE							
Subject added entry--topical term	650	Current housing reports, H-170, Annual housing survey, Milwaukee, Wis., standard metropolitan statistical area, Housing characteristics for selected metropolitan areas	000327721	10331272		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 3.215:H-170-			0141-A (MF)			1975		FALSE							
Subject added entry--topical term	650	Hourly precipitation data, Wisconsin	000327809	10439852		Language material	a	Microfiche	b	Serial	s	C			Department of Commerce			C 55.216/42:	C 55.216/42:(V.NO.&NOS.)		0274-A-49 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS1980					
Subject added entry--topical term	650	Practitioner's handbook for appeals to the United States Court of Appeals for the Seventh Circuit	000330094	14903284		Language material	a	No attempt to code	|	Serial	s	JU			Judiciary			JU 7.10:P 88/			0735-B			1973		TRUE	49053922						
Subject added entry--topical term	650	EPA construction grants: information on the Milwaukee area sewerage system improvement program : briefing report to the Honorable Gerald D. Kleczka, House of Representatives	000330275	15219437		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RCED-86-231 BR			546-D (MF)			1986		FALSE							
Subject added entry--topical term	650	Current housing reports, H-170, American housing survey, Milwaukee, WI, primary metropolitan statistical area, Housing characteristics for selected metropolitan areas	000332807	18802634	18767646; 22991984	Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 3.215/17-29:	C 3.215:H-170-		0141-A			1988		FALSE							
Subject added entry--topical term	650	Area wage survey, Green Bay, WI	000333099	19026733		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.122/49-3:	L 2.122/49:G 82/		0768-B-49			19uu		FALSE							
Subject added entry--topical term	650	Your options for success: Blackwell Job Corps Center.	000333301	19217920		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:B 56/4			84			1989?	89-077-P.	FALSE							
Subject added entry--topical term	650	National list of plant species that occur in wetlands: north central (Region 3)	000333532	19413151		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.89/2:88(26.3)			611-R-1 (MF)			1988		FALSE							
Subject added entry--topical term	650	National survey of fishing, hunting, and wildlife-associated recreation, Wisconsin	000334885	20314156		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 49.98/2:W 75/			611-M-49 (MF)			19uu		FALSE							
Subject added entry--topical term	650	Minerals yearbook, Wisconsin	000336554	21388692		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.37/A 2:W 75/			0639-F-01			1988-		FALSE							
Subject added entry--topical term	650	Industry wage survey, Temporary help supply, Minneapolis-St. Paul, MN-WI	000337836	22289051		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.3/3-2:T 24/MINN./			768-D-1			1990-		FALSE							
Subject added entry--topical term	650	Manistee (Manitowoc SE), MI WI	000342484	22757458		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.6/7-2:MI/44086-A 1/982	I 49.6/7-2:MI/44086-A 1/982		611-W-22 (MF)			1982		FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	Neodymium isotopic evidence for Early Proterozoic units in the Watersmeet Gneiss Dome, northern Michigan	000343443	22861085		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1904-G-H			0620			1991	1991-777-P.	TRUE	889600907						
Subject added entry--topical term; Subject added entry--geographic name	650; 651	Liquid chromatographic determination of atrazine and its degradation products in water	000344350	22913089		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:89-4193			0624-B			1990	90-760-P.	TRUE	681238594						
Subject added entry--topical term	650	American housing survey for the Milwaukee metropolitan area in	000345301	22991984		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 3.215/17-29:	C 3.215:H-170-		0141-A			1990-		FALSE							
Subject added entry--topical term	650	Industry wage survey, Metalworking machinery manufacturing, Milwaukee, WI	000345342	22994795		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.3/3-2:M 56/MILWAU./			768-D-1			19uu		FALSE							
Subject added entry--topical term	650	Washington Is. (Escanaba SE), WI, MI	000346564	23089793		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.6/7-2:WI/45086-A 1/982	I 49.6/7-2:WI/45086-A 1/982		611-W-49 (MF)			1982		FALSE							
Subject added entry--topical term	650	Field hearing on parental choice: hearing before the Subcommittee on Elementary, Secondary, and Vocational Education of the Committee on Education and Labor, House of Representatives, One Hundred First Congress, second session, hearing held in Milwaukee, WI, November 16, 1990.	000348295	23228481		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:101-131	Y 4.ED 8/1:101-131		1015-A	1015-B (MF)		1991	91-209-P.	FALSE							
Subject added entry--topical term	650	Lakewood Ranger District, Nicolet National Forest	000350626	23659327		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:N 54/13			80-G			1991?	91-0321-P.	FALSE							
Subject added entry--topical term	650	Forest biotechnology	000354600	24137870		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.82/2:F 76/13	A 13.82/2:F 76/13		79-E			1991?	91-098-P.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	Photographic guide of selected external defect indicators and associated internal defects in sugar maple	000355530	24252514	58754066	Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NE-647			0083-B			1991	91-412-P.	FALSE							
Subject added entry--topical term	650	Eagle River Ranger District, Nicolet National Forest	000355940	24302436		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:EA 3/2	A 13.28:EA 3/2		80-G			1991	91-0563-P.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	Menominee - Marinette Twin County Airport, Menominee, Michigan: digitized from OC 5145, surveyed August 1990, 6th edition	000356187	24338438		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 5145/991	C 55.411/3:ODS 5145		0192-A-02			1990	91-0438-P.	FALSE							
Subject added entry--topical term	650	Exploring the possibilities of pulp & paper: shared use of the FPL Laboratories.	000356321	24349892		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.27/2:EX 7/991	A 13.27/2:EX 7/991		85-A			1991	91-269-P.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	1990 census of population and housing, Summary population and housing characteristics, Wisconsin	000358002	24513904		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/18:990 CPH-1-51			0159-B-49			1991	91-650-P.	FALSE							
Subject added entry--topical term	650	Aerobic and anaerobic treatment of C. I. Disperse Blue 79	000361400	24930642		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.89/2:600/S 2-89/051	EP 1.89/2:600/S 2-89/051		431-L-12 (MF)			1990		FALSE							
Subject added entry--topical term	650	Correclation analysis of tree growth, climate, and acid deposition in the Lake States	000363400	25173888		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NC-294			83-B (MF)			1990		FALSE							
Subject added entry--topical term	650	Premature needle loss of Spruce	000363805	25207441		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.110/10:NA-PR-01	A 13.110/10:NA-PR-01		79-M-1			1990	91-095-P.	FALSE							
Subject added entry--topical term	650	Strength of mechanically fastened wood connections	000364161	25252754		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.27/2:ST 8/10			85-A (MF)			1988?		FALSE							
Subject added entry--topical term	650	Pulpwood production in the Lake States, 1989	000365300	25364359		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-352			83-B-4 (MF)			1990		FALSE							
Subject added entry--topical term	650	Planting depth of hybrid Poplar cuttings influences number of shoots	000368956	25740002		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-355			83-B-4 (MF)			1991		FALSE							
Subject added entry--topical term	650	Day fines in American courts: the Staten Island and Milwaukee experiments	000372337	26110637		Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 28.23:D 33/3			0718-A-07			1992	92-0367-P.	FALSE							
Subject added entry--topical term	650	FAA notam effective July 29, 1992-August 6, 1992: 1992 Experimental Aircraft Association Convention Fly-In, "Oshkosh '92" : VFR and IFR procedures	000373716	26271559		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 4.2:EX 7	TD 4.2:EX 7		0431-C-08			1992?	92-0392-P.	FALSE							
Subject added entry--topical term; Added entry--corporate name	650; 710	Project application guidelines: education funding for children with disabilities.	000373768	26274048		Language material	a	No attempt to code	|	Serial	s	ED			Department of Education			ED.6/2:D 58/3/1992-	ED 1.310/2:					1992?]-		FALSE							
Subject added entry--topical term	650	Environmental assessment: construct boat dock, Apostle Islands National Lakeshore : (package no. 224)	000375532	26479985		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.79/5:W 75	I 29.79/5:W 75		0651-B-05 (MF)			1987		FALSE							
Subject added entry--topical term	650	National priorities list sites, Wisconsin	000375893	26507088		Language material	a	No attempt to code	|	Serial	s	EP			Environmental Protection Agency			EP 1.107:W 75/						19uu		FALSE							
Subject added entry--topical term	650	Laona Ranger District, Nicolet National Forest	000376772	26611022		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:L 28	A 13.28:L 28		0080-G			1992	92-0508-P.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	1990 census of population and housing, Block statistics, East North Central division (part), Illinois, Wisconsin, West North Central division (part), Minnesota	000381165	27025483		Computer file	m	Direct electronic	q	Monograph/item	m	C			Department of Commerce			C 3.282/3:CD 90-1 B-4			0154-F			1992	92-0030-E.	FALSE							
Subject added entry--topical term; Added entry--corporate name	650; 710	Overview of State Mass Transit Assistance Programs: financing and distribution mechanisms	000383665	27192205		Language material	a	Microfiche	b	Monograph/item	m	TD			Department of Transportation			TD 1.49:T 68/3			0982-C-19 (MF)			1987	92-2348-M.	FALSE							
Subject added entry--topical term	650	Fox River National Heritage Corridor Act: report (to accompany S. 2006).	000383897	27206185		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:102-475	Y 1.1/5:102-475		1008-C	1008-D (MF)		1992	92-0648-P.	FALSE							
Subject added entry--topical term	650	Pulpwood production in the Lake States, 1990	000384626	27280110		Language material	a	Microfiche	b	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-356	A 13.79:NC-356		0083-B-04 (MF)			1991	92-1862-M.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	1990 census of population and housing, Summary tape file 3A, Wisconsin, Adams County-Manitowoc County	000385898	27369486		Computer file	m	Direct electronic	q	Monograph/item	m	C			Department of Commerce			C 3.282/2:CD 90-3 A-60	C 3.282/2:CD 90-3 A-60		0154-F-01			1992	93-0002-E.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	1990 census of population and housing, Summary tape file 3A, Wisconsin, Marathon County-Wood County	000385899	27369499		Computer file	m	Direct electronic	q	Monograph/item	m	C			Department of Commerce			C 3.282/2:CD 90-3 A-61	C 3.282/2:CD 90-3 A-61		0154-F-01			1992	93-0002-E.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	1990 census of population and housing, Summary tape file 3A, Wisconsin, Marathon County-Wood County	000386439	27416686		Computer file	m	Direct electronic	q	Monograph/item	m	C			Department of Commerce			C 3.282/2:CD 90-3 A-61/CORR.	C 3.282/2:CD 90-3 A-61/CORR.		0154-F-01			1992	93-0003-E.	FALSE							
Subject added entry--topical term	650	Occupational compensation survey--pay only, Madison, WI	000387590	27638518		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.122/49:M 26/			0768-B-49			1992-		FALSE							
Subject added entry--topical term	650	Occupational compensation survey--pay only, Duluth, MN-WI	000387591	27638686		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.122/23:D 88/			0768-B-23			1992-		FALSE							
Subject added entry--topical term	650	Considerations in the design of the work and learning center	000391804	27927411		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:315541	ED 1.310/2:315541		0466-A-03 (MF)			1989		FALSE							
Subject added entry--topical term	650	Designing a National Assessment System: Alverno's institutional perspective	000393597	28087413		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:340758	ED 1.310/2:340758		0466-A-03 (MF)			1991	93-0338-M.	FALSE							
Subject added entry--topical term	650	Analytical chemistry and microscopy laboratory	000394172	28128405		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.27/2:C 42/8	A 13.27/2:C 42/8		0085-A			1993	93-0252-P.	FALSE							
Subject added entry--topical term	650	Occupational compensation survey--pay and benefits, Green Bay, WI	000395311	28208133		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.122/49:G 82/			0768-B-49			1993-		FALSE							
Subject added entry--topical term	650	Occupational compensation survey--pay only, Manitowoc County, WI	000396868	28318043		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.122/49:M 31/			0768-B-49			1993-		FALSE							
Subject added entry--topical term	650	Inland salmonid broodstock management handbook	000399418	28554273		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.6/2:IN 5			0612-E			1993?	93-0413-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, La Crosse, WI MSA	000399880	28590071		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-197	C 3.223/11:1990 CPH-3-197		0156-K-49			1993	93-0440-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Green Bay, WI MSA	000399902	28590296		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-167			0156-K-49			1993	93-0441-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Madison, WI MSA	000399950	28590943		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-220	C 3.223/11:1990 CPH-3-220		0156-K-49			1993	93-0454-P.	FALSE							
Subject added entry--topical term	650	Field hearings on the impact of current economic growth proposals on small business: hearings before the Committee on Small Business, United States Senate, One Hundred Second Congress, second session ... March 9, 1992; April 22-24, 1992; May 27, 1992; July 9 and 15, 1992.	000400021	28598330		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.SM 1/2:S.HRG.102-1101	Y 4.SM 1/2:S.HRG.102-1101		1049-J	1049-K (MF)		1993	93-0433-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Appleton-Oshkosh-Neenah, WI MSA	000400156	28604955		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-71	C 3.223/11:1990 CPH-3-71		0156-K-49			1993	93-0456-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Wausau, WI MSA	000400313	28619937		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-334	C 3.223/11:1990 CPH-3-334		0156-K-49			1993	93-0445-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Janesville-Beloit, WI MSA	000400354	28620440		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-187			0156-K-49			1993	93-0439-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Eau Claire, WI MSA	000400479	28628920		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-138			0156-K-49			1993	93-0439-P.	FALSE							
Subject added entry--topical term	650	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Milwaukee-Racine, WI CMSA (part), Milwaukee, WI PMSA	000400654	28646583		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-231 A			0156-K-49			1993	93-0459-P.	FALSE							
Subject added entry--topical term; Subject added entry--geographic name	650; 651	1990 census of population and housing, Population and housing characteristics for census tracts and block numbering areas, Wisconsin (outside metropolitan areas)	000400964	28680905		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-51	C 3.223/11:1990 CPH-3-51		0156-K-49			1993	93-0460-P.	FALSE							
